,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
181,,T1602.001,SNMP (MIB Dump),[],Access Control for Mobile Devices,AC-19,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
182,,T1602.002,Network Device Configuration Dump,[],Access Control for Mobile Devices,AC-19,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
183,,T1003,OS Credential Dumping,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
184,,T1003.001,LSASS Memory,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
185,,T1003.002,Security Account Manager,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
186,,T1003.003,NTDS,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
187,,T1003.004,LSA Secrets,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
188,,T1003.005,Cached Domain Credentials,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
189,,T1003.006,DCSync,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
190,,T1003.007,Proc Filesystem,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
191,,T1003.008,/etc/passwd and /etc/shadow,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
192,,T1005,Data from Local System,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
193,,T1021,Remote Services,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
194,,T1021.001,Remote Desktop Protocol,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
195,,T1021.002,SMB/Windows Admin Shares,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
196,,T1021.003,Distributed Component Object Model,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
197,,T1021.004,SSH,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
198,,T1021.005,VNC,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
199,,T1021.006,Windows Remote Management,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
200,,T1025,Data from Removable Media,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
201,,T1036,Masquerading,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
202,,T1036.003,Rename System Utilities,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
203,,T1036.005,Match Legitimate Name or Location,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
204,,T1041,Exfiltration Over C2 Channel,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
205,,T1047,Windows Management Instrumentation,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
206,,T1048,Exfiltration Over Alternative Protocol,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
207,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
208,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
209,,T1052,Exfiltration Over Physical Medium,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
210,,T1052.001,Exfiltration over USB,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
211,,T1053,Scheduled Task/Job,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
212,,T1053.001,At (Linux),[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
213,,T1053.002,At (Windows),[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
214,,T1053.003,Cron,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
215,,T1053.005,Scheduled Task,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
216,,T1053.006,Systemd Timers,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
217,,T1053.007,Container Orchestration Job,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
218,,T1055,Process Injection,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
219,,T1055.008,Ptrace System Calls,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
220,,T1056.003,Web Portal Capture,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
221,,T1059,Command and Scripting Interpreter,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
222,,T1059.001,PowerShell,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
223,,T1059.002,AppleScript,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
224,,T1059.003,Windows Command Shell,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
225,,T1059.004,Unix Shell,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
226,,T1059.005,Visual Basic,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
227,,T1059.006,Python,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
228,,T1059.007,JavaScript,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
229,,T1059.008,Network Device CLI,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
230,,T1068,Exploitation for Privilege Escalation,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
231,,T1070,Indicator Removal on Host,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
232,,T1070.001,Clear Windows Event Logs,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
233,,T1070.002,Clear Linux or Mac System Logs,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
234,,T1070.003,Clear Command History,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
235,,T1072,Software Deployment Tools,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
236,,T1078,Valid Accounts,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
237,,T1078.001,Default Accounts,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
238,,T1078.002,Domain Accounts,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
239,,T1078.003,Local Accounts,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
240,,T1078.004,Cloud Accounts,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
241,,T1087.004,Cloud Account,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
242,,T1098,Account Manipulation,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
243,,T1098.001,Additional Cloud Credentials,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
244,,T1098.002,Exchange Email Delegate Permissions,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
245,,T1098.003,Add Office 365 Global Administrator Role,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
246,,T1110,Brute Force,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
247,,T1110.001,Password Guessing,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
248,,T1110.002,Password Cracking,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
249,,T1110.003,Password Spraying,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
250,,T1110.004,Credential Stuffing,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
251,,T1134,Access Token Manipulation,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
252,,T1134.001,Token Impersonation/Theft,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
253,,T1134.002,Create Process with Token,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
254,,T1134.003,Make and Impersonate Token,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
255,,T1136,Create Account,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
256,,T1136.001,Local Account,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
257,,T1136.002,Domain Account,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
258,,T1136.003,Cloud Account,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
259,,T1185,Browser Session Hijacking,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
260,,T1190,Exploit Public-Facing Application,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
261,,T1197,BITS Jobs,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
262,,T1210,Exploitation of Remote Services,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
263,,T1212,Exploitation for Credential Access,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
264,,T1213,Data from Information Repositories,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
265,,T1213.001,Confluence,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
266,,T1213.002,Sharepoint,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
267,,T1213.003,Code Repositories,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
268,,T1218,Signed Binary Proxy Execution,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
269,,T1218.007,Msiexec,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
270,,T1222,File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
271,,T1222.001,Windows File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
272,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
273,,T1484,Domain Policy Modification,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
274,,T1489,Service Stop,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
275,,T1495,Firmware Corruption,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
276,,T1505,Server Software Component,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
277,,T1505.002,Transport Agent,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
278,,T1505.003,Web Shell,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
279,,T1525,Implant Internal Image,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
280,,T1528,Steal Application Access Token,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
281,,T1530,Data from Cloud Storage Object,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
282,,T1537,Transfer Data to Cloud Account,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
283,,T1538,Cloud Service Dashboard,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
284,,T1542,Pre-OS Boot,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
285,,T1542.001,System Firmware,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
286,,T1542.003,Bootkit,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
287,,T1542.005,TFTP Boot,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
288,,T1543,Create or Modify System Process,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
289,,T1543.001,Launch Agent,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
290,,T1543.002,Systemd Service,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
291,,T1543.003,Windows Service,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
292,,T1543.004,Launch Daemon,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
293,,T1546.003,Windows Management Instrumentation Event Subscription,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
294,,T1547.004,Winlogon Helper DLL,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
295,,T1547.006,Kernel Modules and Extensions,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
296,,T1547.009,Shortcut Modification,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
297,,T1547.012,Print Processors,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
298,,T1547.013,XDG Autostart Entries,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
299,,T1548,Abuse Elevation Control Mechanism,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
300,,T1548.002,Bypass User Account Control,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
301,,T1548.003,Sudo and Sudo Caching,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
302,,T1550,Use Alternate Authentication Material,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
303,,T1550.002,Pass the Hash,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
304,,T1550.003,Pass the Ticket,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
305,,T1552,Unsecured Credentials,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
306,,T1552.001,Credentials In Files,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
307,,T1552.002,Credentials in Registry,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
308,,T1552.004,Private Keys,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
309,,T1552.006,Group Policy Preferences,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
310,,T1552.007,Container API,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
311,,T1556,Modify Authentication Process,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
312,,T1556.001,Domain Controller Authentication,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
313,,T1556.003,Pluggable Authentication Modules,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
314,,T1556.004,Network Device Authentication,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
315,,T1558,Steal or Forge Kerberos Tickets,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
316,,T1558.001,Golden Ticket,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
317,,T1558.002,Silver Ticket,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
318,,T1558.003,Kerberoasting,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
319,,T1558.004,AS-REP Roasting,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
320,,T1559,Inter-Process Communication,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
321,,T1559.001,Component Object Model,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
322,,T1562,Impair Defenses,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
323,,T1562.001,Disable or Modify Tools,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
324,,T1562.002,Disable Windows Event Logging,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
325,,T1562.004,Disable or Modify System Firewall,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
326,,T1562.006,Indicator Blocking,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
327,,T1562.007,Disable or Modify Cloud Firewall,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
328,,T1562.008,Disable Cloud Logs,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
329,,T1562.009,Safe Mode Boot,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
330,,T1563,Remote Service Session Hijacking,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
331,,T1563.001,SSH Hijacking,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
332,,T1563.002,RDP Hijacking,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
333,,T1567,Exfiltration Over Web Service,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
334,,T1569,System Services,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
335,,T1569.001,Launchctl,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
336,,T1569.002,Service Execution,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
337,,T1574,Hijack Execution Flow,[],Account Management,AC-2,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
