,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,capability_group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
136,,T1110.002,Brute Force: Password Cracking,[],Brute force attack,action.malware.variety.Brute force,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
137,,T1110.003,Brute Force: Password Spraying,[],Brute force or password guessing attacks,action.hacking.variety.Brute force,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
138,,T1110.003,Brute Force: Password Spraying,[],Brute force attack,action.malware.variety.Brute force,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
139,,T1110.004,Brute Force: Credential Stuffing,[],Brute force or password guessing attacks,action.hacking.variety.Brute force,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
140,,T1110.004,Brute Force: Credential Stuffing,[],Brute force attack,action.malware.variety.Brute force,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
141,,T1203,Exploitation for Client Execution,[],Buffer overflow. Child of 'Exploit vuln'.,action.hacking.variety.Buffer overflow,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
142,,T1203,Exploitation for Client Execution,[],HTTP Response Splitting. Child of 'Exploit vuln'.,action.hacking.variety.HTTP Response Splitting,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
143,,T1203,Exploitation for Client Execution,[],HTTP request smuggling. Child of 'Exploit vuln'.,action.hacking.variety.HTTP request smuggling,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
144,,T1203,Exploitation for Client Execution,[],HTTP request splitting. Child of 'Exploit vuln'.,action.hacking.variety.HTTP request splitting,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
145,,T1203,Exploitation for Client Execution,[],HTTP response smuggling. Child of 'Exploit vuln'.,action.hacking.variety.HTTP response smuggling,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
146,,T1203,Exploitation for Client Execution,[],"Client-side or browser attack (e.g., redirection, XSS, MitB)",action.malware.variety.Client-side attack,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
147,,T1203,Exploitation for Client Execution,[],Email via user-executed attachment. Child of 'Email',action.malware.vector.Email attachment,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
148,,T1600,Weaken Encryption,[],Cryptanalysis. Child of 'Exploit vuln'.,action.hacking.variety.Cryptanalysis,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
149,,T1600,Weaken Encryption,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
150,,T1498,Network Denial of Service,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
151,,T1498,Network Denial of Service,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
152,,T1498.001,Network Denial of Service: Direct Network Flood,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
153,,T1498.001,Network Denial of Service: Direct Network Flood,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
154,,T1498.002,Network Denial of Service: Reflection Amplification,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
155,,T1498.002,Network Denial of Service: Reflection Amplification,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
156,,T1499,Endpoint Denial of Service,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
157,,T1499,Endpoint Denial of Service,[],Soap array abuse. Child of 'Exploit vuln'.,action.hacking.variety.Soap array abuse,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
158,,T1499,Endpoint Denial of Service,[],XML attribute blowup. Child of 'Exploit vuln'.,action.hacking.variety.XML attribute blowup,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
159,,T1499,Endpoint Denial of Service,[],XML entity expansion. Child of 'Exploit vuln'.,action.hacking.variety.XML entity expansion,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
160,,T1499,Endpoint Denial of Service,[],XML external entities. Child of 'Exploit vuln'.,action.hacking.variety.XML external entities,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
161,,T1499,Endpoint Denial of Service,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
162,,T1499.001,Endpoint Denial of Service: OS Exhaustion Flood,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
163,,T1499.001,Endpoint Denial of Service: OS Exhaustion Flood,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
164,,T1499.002,Endpoint Denial of Service: Service Exhaustion Flood,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
165,,T1499.002,Endpoint Denial of Service: Service Exhaustion Flood,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
166,,T1499.003,Endpoint Denial of Service: Application Exhaustion Flood,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
167,,T1499.003,Endpoint Denial of Service: Application Exhaustion Flood,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
168,,T1499.004,Endpoint Denial of Service: Application or System Exploitation,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
169,,T1499.004,Endpoint Denial of Service: Application or System Exploitation,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
170,,T1583.005,Acquire Infrastructure: Botnet,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
171,,T1583.005,Acquire Infrastructure: Botnet,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
172,,T1583.005,Acquire Infrastructure: Botnet,[],"A small program that can be distributed, installed, and controlled en mass.",value_chain.development.variety.Bot,related-to,value_chain.development,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
173,,T1583.005,Acquire Infrastructure: Botnet,[],For content distributed from a collection of bots.,value_chain.distribution.variety.Botnet,related-to,value_chain.distribution,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
174,,T1584.005,Compromise Infrastructure: Botnet,[],Denial of service,action.hacking.variety.DoS,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
175,,T1584.005,Compromise Infrastructure: Botnet,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
176,,T1584.005,Compromise Infrastructure: Botnet,[],"The variety of distribution was known, but is not listed",value_chain.distribution.variety.Other,related-to,value_chain.distribution,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
177,,T1584.005,Compromise Infrastructure: Botnet,[],"The variety of non-distribution service required is known, but is not listed",value_chain.non-distribution services.variety.Other,related-to,value_chain.non-distribution_services,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
178,,T1068,Exploitation for Privilege Escalation,[],Exploit a misconfiguration (vs vuln or weakness),action.hacking.variety.Exploit misconfig,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
179,,T1068,Exploitation for Privilege Escalation,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",action.hacking.variety.Exploit vuln,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
180,,T1068,Exploitation for Privilege Escalation,[],Format string attack. Child of 'Exploit vuln'.,action.hacking.variety.Format string attack,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
181,,T1068,Exploitation for Privilege Escalation,[],Fuzz testing. Child of 'Exploit vuln'.,action.hacking.variety.Fuzz testing,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
182,,T1068,Exploitation for Privilege Escalation,[],iterating over sequential or obvious values. https://www.owasp.org/index.php/Top_10-2017_A8-Insecure_Deserialization. Child of 'Exploit vuln'.,action.hacking.variety.Insecure deserialization,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
183,,T1068,Exploitation for Privilege Escalation,[],Integer overflows. Child of 'Exploit vuln'.,action.hacking.variety.Integer overflows,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
184,,T1068,Exploitation for Privilege Escalation,[],LDAP injection. Child of 'Exploit vuln'.,action.hacking.variety.LDAP injection,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
185,,T1068,Exploitation for Privilege Escalation,[],Exploit a misconfiguration (vs vuln or weakness),action.malware.variety.Exploit misconfig,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
186,,T1190,Exploit Public-Facing Application,[],Exploit a misconfiguration (vs vuln or weakness),action.hacking.variety.Exploit misconfig,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
187,,T1190,Exploit Public-Facing Application,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",action.malware.variety.Exploit vuln,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
188,,T1210,Exploitation of Remote Services,[],Exploit a misconfiguration (vs vuln or weakness),action.hacking.variety.Exploit misconfig,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
189,,T1210,Exploitation of Remote Services,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",action.malware.variety.Exploit vuln,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
190,,T1212,Exploitation for Credential Access,[],Exploit a misconfiguration (vs vuln or weakness),action.hacking.variety.Exploit misconfig,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
191,,T1212,Exploitation for Credential Access,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",action.hacking.variety.Exploit vuln,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
192,,T1212,Exploitation for Credential Access,[],Session fixation. Child of 'Exploit vuln'.,action.hacking.variety.Session fixation,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
193,,T1212,Exploitation for Credential Access,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
194,,T1212,Exploitation for Credential Access,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",action.malware.variety.Exploit vuln,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
195,,T1212,Exploitation for Credential Access,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
196,,T1212,Exploitation for Credential Access,[],"Web via auto-executed or ""drive-by"" infection. Child of 'Web application'.",action.malware.vector.Web application - drive-by,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
197,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],Exploit a misconfiguration (vs vuln or weakness),action.hacking.variety.Exploit misconfig,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
198,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],Use of stolen authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
199,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],Exploit a misconfiguration (vs vuln or weakness),action.malware.variety.Exploit misconfig,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
200,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],Exploit a misconfiguration (vs vuln or weakness),action.hacking.variety.Exploit misconfig,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
201,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",action.hacking.variety.Exploit vuln,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
202,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
203,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],Exploit a misconfiguration (vs vuln or weakness),action.hacking.variety.Exploit misconfig,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
204,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",action.hacking.variety.Exploit vuln,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
205,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
