,name,control-name,mapping-type,attack-object-key
570,NIST Security controls,Access Enforcement,mitigates,570
571,NIST Security controls,Access Enforcement,mitigates,571
572,NIST Security controls,Access Enforcement,mitigates,572
573,NIST Security controls,Access Enforcement,mitigates,573
574,NIST Security controls,Access Enforcement,mitigates,574
575,NIST Security controls,Access Enforcement,mitigates,575
576,NIST Security controls,Access Enforcement,mitigates,576
577,NIST Security controls,Access Enforcement,mitigates,577
578,NIST Security controls,Access Enforcement,mitigates,578
579,NIST Security controls,Access Enforcement,mitigates,579
580,NIST Security controls,Access Enforcement,mitigates,580
581,NIST Security controls,Information Flow Enforcement,mitigates,581
582,NIST Security controls,Information Flow Enforcement,mitigates,582
583,NIST Security controls,Information Flow Enforcement,mitigates,583
584,NIST Security controls,Information Flow Enforcement,mitigates,584
585,NIST Security controls,Information Flow Enforcement,mitigates,585
586,NIST Security controls,Information Flow Enforcement,mitigates,586
587,NIST Security controls,Information Flow Enforcement,mitigates,587
588,NIST Security controls,Information Flow Enforcement,mitigates,588
589,NIST Security controls,Information Flow Enforcement,mitigates,589
590,NIST Security controls,Information Flow Enforcement,mitigates,590
591,NIST Security controls,Information Flow Enforcement,mitigates,591
592,NIST Security controls,Information Flow Enforcement,mitigates,592
593,NIST Security controls,Information Flow Enforcement,mitigates,593
594,NIST Security controls,Information Flow Enforcement,mitigates,594
595,NIST Security controls,Information Flow Enforcement,mitigates,595
596,NIST Security controls,Information Flow Enforcement,mitigates,596
597,NIST Security controls,Information Flow Enforcement,mitigates,597
598,NIST Security controls,Information Flow Enforcement,mitigates,598
599,NIST Security controls,Information Flow Enforcement,mitigates,599
600,NIST Security controls,Information Flow Enforcement,mitigates,600
601,NIST Security controls,Information Flow Enforcement,mitigates,601
602,NIST Security controls,Information Flow Enforcement,mitigates,602
603,NIST Security controls,Information Flow Enforcement,mitigates,603
604,NIST Security controls,Information Flow Enforcement,mitigates,604
605,NIST Security controls,Information Flow Enforcement,mitigates,605
606,NIST Security controls,Information Flow Enforcement,mitigates,606
607,NIST Security controls,Information Flow Enforcement,mitigates,607
608,NIST Security controls,Information Flow Enforcement,mitigates,608
609,NIST Security controls,Information Flow Enforcement,mitigates,609
610,NIST Security controls,Information Flow Enforcement,mitigates,610
611,NIST Security controls,Information Flow Enforcement,mitigates,611
612,NIST Security controls,Information Flow Enforcement,mitigates,612
613,NIST Security controls,Information Flow Enforcement,mitigates,613
614,NIST Security controls,Information Flow Enforcement,mitigates,614
615,NIST Security controls,Information Flow Enforcement,mitigates,615
616,NIST Security controls,Information Flow Enforcement,mitigates,616
617,NIST Security controls,Information Flow Enforcement,mitigates,617
618,NIST Security controls,Information Flow Enforcement,mitigates,618
619,NIST Security controls,Information Flow Enforcement,mitigates,619
620,NIST Security controls,Information Flow Enforcement,mitigates,620
621,NIST Security controls,Information Flow Enforcement,mitigates,621
622,NIST Security controls,Information Flow Enforcement,mitigates,622
623,NIST Security controls,Information Flow Enforcement,mitigates,623
624,NIST Security controls,Information Flow Enforcement,mitigates,624
625,NIST Security controls,Information Flow Enforcement,mitigates,625
626,NIST Security controls,Information Flow Enforcement,mitigates,626
627,NIST Security controls,Information Flow Enforcement,mitigates,627
628,NIST Security controls,Information Flow Enforcement,mitigates,628
629,NIST Security controls,Information Flow Enforcement,mitigates,629
630,NIST Security controls,Information Flow Enforcement,mitigates,630
631,NIST Security controls,Information Flow Enforcement,mitigates,631
632,NIST Security controls,Information Flow Enforcement,mitigates,632
633,NIST Security controls,Information Flow Enforcement,mitigates,633
634,NIST Security controls,Information Flow Enforcement,mitigates,634
635,NIST Security controls,Information Flow Enforcement,mitigates,635
636,NIST Security controls,Information Flow Enforcement,mitigates,636
637,NIST Security controls,Information Flow Enforcement,mitigates,637
638,NIST Security controls,Information Flow Enforcement,mitigates,638
639,NIST Security controls,Information Flow Enforcement,mitigates,639
640,NIST Security controls,Information Flow Enforcement,mitigates,640
641,NIST Security controls,Information Flow Enforcement,mitigates,641
642,NIST Security controls,Information Flow Enforcement,mitigates,642
643,NIST Security controls,Information Flow Enforcement,mitigates,643
644,NIST Security controls,Information Flow Enforcement,mitigates,644
645,NIST Security controls,Information Flow Enforcement,mitigates,645
646,NIST Security controls,Information Flow Enforcement,mitigates,646
647,NIST Security controls,Information Flow Enforcement,mitigates,647
648,NIST Security controls,Information Flow Enforcement,mitigates,648
649,NIST Security controls,Information Flow Enforcement,mitigates,649
650,NIST Security controls,Information Flow Enforcement,mitigates,650
651,NIST Security controls,Information Flow Enforcement,mitigates,651
652,NIST Security controls,Information Flow Enforcement,mitigates,652
653,NIST Security controls,Information Flow Enforcement,mitigates,653
654,NIST Security controls,Information Flow Enforcement,mitigates,654
655,NIST Security controls,Information Flow Enforcement,mitigates,655
656,NIST Security controls,Information Flow Enforcement,mitigates,656
657,NIST Security controls,Information Flow Enforcement,mitigates,657
658,NIST Security controls,Information Flow Enforcement,mitigates,658
659,NIST Security controls,Information Flow Enforcement,mitigates,659
660,NIST Security controls,Information Flow Enforcement,mitigates,660
661,NIST Security controls,Information Flow Enforcement,mitigates,661
662,NIST Security controls,Information Flow Enforcement,mitigates,662
663,NIST Security controls,Information Flow Enforcement,mitigates,663
664,NIST Security controls,Information Flow Enforcement,mitigates,664
665,NIST Security controls,Information Flow Enforcement,mitigates,665
666,NIST Security controls,Information Flow Enforcement,mitigates,666
667,NIST Security controls,Information Flow Enforcement,mitigates,667
668,NIST Security controls,Information Flow Enforcement,mitigates,668
669,NIST Security controls,Information Flow Enforcement,mitigates,669
670,NIST Security controls,Information Flow Enforcement,mitigates,670
671,NIST Security controls,Information Flow Enforcement,mitigates,671
672,NIST Security controls,Information Flow Enforcement,mitigates,672
673,NIST Security controls,Information Flow Enforcement,mitigates,673
674,NIST Security controls,Information Flow Enforcement,mitigates,674
675,NIST Security controls,Information Flow Enforcement,mitigates,675
676,NIST Security controls,Information Flow Enforcement,mitigates,676
677,NIST Security controls,Information Flow Enforcement,mitigates,677
678,NIST Security controls,Information Flow Enforcement,mitigates,678
679,NIST Security controls,Information Flow Enforcement,mitigates,679
680,NIST Security controls,Information Flow Enforcement,mitigates,680
681,NIST Security controls,Information Flow Enforcement,mitigates,681
682,NIST Security controls,Information Flow Enforcement,mitigates,682
683,NIST Security controls,Information Flow Enforcement,mitigates,683
684,NIST Security controls,Information Flow Enforcement,mitigates,684
685,NIST Security controls,Information Flow Enforcement,mitigates,685
686,NIST Security controls,Information Flow Enforcement,mitigates,686
687,NIST Security controls,Information Flow Enforcement,mitigates,687
688,NIST Security controls,Information Flow Enforcement,mitigates,688
689,NIST Security controls,Information Flow Enforcement,mitigates,689
690,NIST Security controls,Information Flow Enforcement,mitigates,690
691,NIST Security controls,Information Flow Enforcement,mitigates,691
692,NIST Security controls,Information Flow Enforcement,mitigates,692
693,NIST Security controls,Information Flow Enforcement,mitigates,693
694,NIST Security controls,Information Flow Enforcement,mitigates,694
695,NIST Security controls,Information Flow Enforcement,mitigates,695
696,NIST Security controls,Information Flow Enforcement,mitigates,696
697,NIST Security controls,Information Flow Enforcement,mitigates,697
698,NIST Security controls,Information Flow Enforcement,mitigates,698
699,NIST Security controls,Information Flow Enforcement,mitigates,699
700,NIST Security controls,Information Flow Enforcement,mitigates,700
701,NIST Security controls,Information Flow Enforcement,mitigates,701
702,NIST Security controls,Information Flow Enforcement,mitigates,702
703,NIST Security controls,Information Flow Enforcement,mitigates,703
704,NIST Security controls,Information Flow Enforcement,mitigates,704
705,NIST Security controls,Information Flow Enforcement,mitigates,705
706,NIST Security controls,Information Flow Enforcement,mitigates,706
707,NIST Security controls,Information Flow Enforcement,mitigates,707
708,NIST Security controls,Information Flow Enforcement,mitigates,708
709,NIST Security controls,Information Flow Enforcement,mitigates,709
710,NIST Security controls,Information Flow Enforcement,mitigates,710
711,NIST Security controls,Information Flow Enforcement,mitigates,711
712,NIST Security controls,Information Flow Enforcement,mitigates,712
713,NIST Security controls,Information Flow Enforcement,mitigates,713
714,NIST Security controls,Separation of Duties,mitigates,714
715,NIST Security controls,Separation of Duties,mitigates,715
