,mapping-target,references,tags,metadata-key,mapping-description,name,id,key,comments
64,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",64,,Data from Cloud Storage Object,T1530,64,
65,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",65,,Valid Accounts,T1078,65,
66,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",66,,Ingress Tool Transfer,T1105,66,
67,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",67,,Ingress Tool Transfer,T1105,67,
68,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",68,,Taint Shared Content,T1080,68,
69,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",69,,Taint Shared Content,T1080,69,
70,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",70,,Transfer Data to Cloud Account,T1537,70,
71,Azure Defender for Storage,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-storage-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurestorage']","['Azure Defender', 'Azure Security Center Recommendation']",71,,Data Destruction,T1485,71,
72,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",72,,Command and Scripting Interpreter,T1059,72,Detections are periodic at an unknown rate.
73,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",73,,Exploitation for Privilege Escalation,T1068,73,Detections are periodic at an unknown rate.
74,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",74,,Account Manipulation,T1098,74,Detections are periodic at an unknown rate.
75,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",75,,Boot or Logon Autostart Execution,T1547,75,Detections are periodic at an unknown rate.
76,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",76,,Create Account,T1136,76,Detections are periodic at an unknown rate.
77,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",77,,Server Software Component,T1505,77,Detections are periodic at an unknown rate.
78,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",78,,Hide Artifacts,T1564,78,Detections are periodic at an unknown rate.
79,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",79,,Impair Defenses,T1562,79,Detections are periodic at an unknown rate.
80,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",80,,Indicator Removal on Host,T1070,80,Detections are periodic at an unknown rate.
81,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",81,,Obfuscated Files or Information,T1027,81,Detections are periodic at an unknown rate.
82,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",82,,Brute Force,T1110,82,Detections are periodic at an unknown rate.
83,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",83,,OS Credential Dumping,T1003,83,Detections are periodic at an unknown rate.
84,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",84,,Remote Services,T1021,84,Detections are periodic at an unknown rate.
85,Linux auditd alerts and Log Analytics agent integration,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-linux']","['Azure Defender', 'Linux']",85,,Implant Container Image,T1525,85,Detections are periodic at an unknown rate.
