,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,score-category,score-value,related-score,metadata_key
81,"This control may detect suspicious use of the Telegram tool for transferring malicious binaries across hosts. The following alerts may be generated: ""Detected potentially suspicious use of Telegram tool"".",T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,Alerts for Windows Machines,technique-scores,Detect,Minimal,T1048,0
82,,T1489,Service Stop,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-windows']","['Azure Defender', 'Azure Defender for Servers', 'Windows']",,Alerts for Windows Machines,technique-scores,Detect,Minimal,,0
83,,T1202,Indirect Command Execution,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-servers-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-windows']","['Azure Defender', 'Azure Defender for Servers', 'Windows']",,Alerts for Windows Machines,technique-scores,Detect,Minimal,,0
84,"Security Center recommendations include recommendations to enable security controls that have already been mapped separately (e.g. ""Azure Defender for App Service should be enabled"").    Rather than including the (sub-)techniques that these controls map to within this mapping, consult the mapping files for these controls.  To make this latter task easier, we have tagged all such controls with the ""Azure Security Center Recommendation"" tag.
All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
IoT related recommendations were not included in this mapping.",T1040,Network Sniffing,"['https://docs.microsoft.com/en-us/azure/security-center/recommendations-reference', 'https://docs.microsoft.com/en-us/azure/security-center/security-center-introduction']","['Azure Security Center', 'Azure Security Center Recommendation']",,Azure Security Center Recommendations,technique-scores,Protect,Minimal,,0
85,"Security Center recommendations include recommendations to enable security controls that have already been mapped separately (e.g. ""Azure Defender for App Service should be enabled"").    Rather than including the (sub-)techniques that these controls map to within this mapping, consult the mapping files for these controls.  To make this latter task easier, we have tagged all such controls with the ""Azure Security Center Recommendation"" tag.
All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
IoT related recommendations were not included in this mapping.",T1190,Exploit Public-Facing Application,"['https://docs.microsoft.com/en-us/azure/security-center/recommendations-reference', 'https://docs.microsoft.com/en-us/azure/security-center/security-center-introduction']","['Azure Security Center', 'Azure Security Center Recommendation']",,Azure Security Center Recommendations,technique-scores,Protect,Minimal,,0
86,"Security Center recommendations include recommendations to enable security controls that have already been mapped separately (e.g. ""Azure Defender for App Service should be enabled"").    Rather than including the (sub-)techniques that these controls map to within this mapping, consult the mapping files for these controls.  To make this latter task easier, we have tagged all such controls with the ""Azure Security Center Recommendation"" tag.
All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
IoT related recommendations were not included in this mapping.",T1110,Brute Force,"['https://docs.microsoft.com/en-us/azure/security-center/recommendations-reference', 'https://docs.microsoft.com/en-us/azure/security-center/security-center-introduction']","['Azure Security Center', 'Azure Security Center Recommendation']",,Azure Security Center Recommendations,technique-scores,Protect,Minimal,,0
87,"This control's ""Authentication to Linux machines should require SSH keys"" can obviate SSH Brute Force password attacks.  Because this is specific to Linux, the coverage score is Minimal leading to an overall Minimal score.",T1110.001,Password Guessing,[],[],,Azure Security Center Recommendations,technique-scores,Protect,Minimal,T1110,0
88,"This control's ""Authentication to Linux machines should require SSH keys"" can obviate SSH Brute Force password attacks.  Because this is specific to Linux, the coverage score is Minimal leading to an overall Minimal score.",T1110.003,Password Spraying,[],[],,Azure Security Center Recommendations,technique-scores,Protect,Minimal,T1110,0
89,"This control's ""Authentication to Linux machines should require SSH keys"" can obviate SSH Brute Force password attacks.  Because this is specific to Linux, the coverage score is Minimal leading to an overall Minimal score.",T1110.004,Credential Stuffing,[],[],,Azure Security Center Recommendations,technique-scores,Protect,Minimal,T1110,0
90,"Security Center recommendations include recommendations to enable security controls that have already been mapped separately (e.g. ""Azure Defender for App Service should be enabled"").    Rather than including the (sub-)techniques that these controls map to within this mapping, consult the mapping files for these controls.  To make this latter task easier, we have tagged all such controls with the ""Azure Security Center Recommendation"" tag.
All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
IoT related recommendations were not included in this mapping.",T1542,Pre-OS Boot,"['https://docs.microsoft.com/en-us/azure/security-center/recommendations-reference', 'https://docs.microsoft.com/en-us/azure/security-center/security-center-introduction']","['Azure Security Center', 'Azure Security Center Recommendation']",,Azure Security Center Recommendations,technique-scores,Protect,Partial,,0
91,"This control's ""Secure Boot should be enabled on your Linux virtual machine"" and ""Virtual machines should be attested for boot integrity health"" recommendations can lead to enabling secure boot on Linux VMs to mitigate these sub-techniques.  Because this recommendation is specific to Linux VM and is a recommendation, its score is capped at Partial.",T1542.001,System Firmware,[],[],,Azure Security Center Recommendations,technique-scores,Protect,Partial,T1542,0
92,"This control's ""Secure Boot should be enabled on your Linux virtual machine"" and ""Virtual machines should be attested for boot integrity health"" recommendations can lead to enabling secure boot on Linux VMs to mitigate these sub-techniques.  Because this recommendation is specific to Linux VM and is a recommendation, its score is capped at Partial.",T1542.003,Bootkit,[],[],,Azure Security Center Recommendations,technique-scores,Protect,Partial,T1542,0
93,"Security Center recommendations include recommendations to enable security controls that have already been mapped separately (e.g. ""Azure Defender for App Service should be enabled"").    Rather than including the (sub-)techniques that these controls map to within this mapping, consult the mapping files for these controls.  To make this latter task easier, we have tagged all such controls with the ""Azure Security Center Recommendation"" tag.
All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
IoT related recommendations were not included in this mapping.",T1499,Endpoint Denial of Service,"['https://docs.microsoft.com/en-us/azure/security-center/recommendations-reference', 'https://docs.microsoft.com/en-us/azure/security-center/security-center-introduction']","['Azure Security Center', 'Azure Security Center Recommendation']",,Azure Security Center Recommendations,technique-scores,Protect,Minimal,,0
94,"This control's ""Container CPU and memory limits should be enforced"" recommendation can lead to preventing resource exhaustion attacks by recommending enforcing limits for containers to ensure the runtime prevents the container from using more than the configured resource limit. Because this is a recommendation, its score is capped at Partial.",T1499.001,OS Exhaustion Flood,[],[],,Azure Security Center Recommendations,technique-scores,Protect,Partial,T1499,0
95,"Security Center recommendations include recommendations to enable security controls that have already been mapped separately (e.g. ""Azure Defender for App Service should be enabled"").    Rather than including the (sub-)techniques that these controls map to within this mapping, consult the mapping files for these controls.  To make this latter task easier, we have tagged all such controls with the ""Azure Security Center Recommendation"" tag.
All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
IoT related recommendations were not included in this mapping.",T1525,Implant Container Image,"['https://docs.microsoft.com/en-us/azure/security-center/recommendations-reference', 'https://docs.microsoft.com/en-us/azure/security-center/security-center-introduction']","['Azure Security Center', 'Azure Security Center Recommendation']",,Azure Security Center Recommendations,technique-scores,Protect,Partial,,0
96,"Security Center recommendations include recommendations to enable security controls that have already been mapped separately (e.g. ""Azure Defender for App Service should be enabled"").    Rather than including the (sub-)techniques that these controls map to within this mapping, consult the mapping files for these controls.  To make this latter task easier, we have tagged all such controls with the ""Azure Security Center Recommendation"" tag.
All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
IoT related recommendations were not included in this mapping.",T1068,Exploitation for Privilege Escalation,"['https://docs.microsoft.com/en-us/azure/security-center/recommendations-reference', 'https://docs.microsoft.com/en-us/azure/security-center/security-center-introduction']","['Azure Security Center', 'Azure Security Center Recommendation']",,Azure Security Center Recommendations,technique-scores,Protect,Partial,,0
