,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
181,,T1068,Exploitation for Privilege Escalation,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
182,,T1070,Indicator Removal on Host,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
183,,T1070.001,Clear Windows Event Logs,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
184,,T1070.002,Clear Linux or Mac System Logs,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
185,,T1070.003,Clear Command History,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
186,,T1072,Software Deployment Tools,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
187,,T1078,Valid Accounts,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
188,,T1078.001,Default Accounts,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
189,,T1078.002,Domain Accounts,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
190,,T1078.003,Local Accounts,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
191,,T1078.004,Cloud Accounts,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
192,,T1087.004,Cloud Account,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
193,,T1098,Account Manipulation,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
194,,T1098.001,Additional Cloud Credentials,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
195,,T1098.002,Exchange Email Delegate Permissions,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
196,,T1098.003,Add Office 365 Global Administrator Role,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
197,,T1110,Brute Force,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
198,,T1110.001,Password Guessing,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
199,,T1110.002,Password Cracking,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
200,,T1110.003,Password Spraying,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
201,,T1110.004,Credential Stuffing,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
202,,T1134,Access Token Manipulation,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
203,,T1134.001,Token Impersonation/Theft,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
204,,T1134.002,Create Process with Token,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
205,,T1134.003,Make and Impersonate Token,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
206,,T1136,Create Account,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
207,,T1136.001,Local Account,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
208,,T1136.002,Domain Account,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
209,,T1136.003,Cloud Account,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
210,,T1185,Man in the Browser,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
211,,T1190,Exploit Public-Facing Application,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
212,,T1197,BITS Jobs,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
213,,T1210,Exploitation of Remote Services,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
214,,T1212,Exploitation for Credential Access,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
215,,T1213,Data from Information Repositories,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
216,,T1213.001,Confluence,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
217,,T1213.002,Sharepoint,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
218,,T1218,Signed Binary Proxy Execution,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
219,,T1218.007,Msiexec,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
220,,T1222,File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
221,,T1222.001,Windows File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
222,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
223,,T1484,Domain Policy Modification,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
224,,T1489,Service Stop,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
225,,T1495,Firmware Corruption,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
226,,T1505,Server Software Component,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
227,,T1505.001,SQL Stored Procedures,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
228,,T1505.002,Transport Agent,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
229,,T1525,Implant Container Image,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
230,,T1528,Steal Application Access Token,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
231,,T1530,Data from Cloud Storage Object,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
232,,T1537,Transfer Data to Cloud Account,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
233,,T1538,Cloud Service Dashboard,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
234,,T1542,Pre-OS Boot,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
235,,T1542.001,System Firmware,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
236,,T1542.003,Bootkit,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
237,,T1542.005,TFTP Boot,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
238,,T1543,Create or Modify System Process,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
239,,T1543.001,Launch Agent,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
240,,T1543.002,Systemd Service,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
241,,T1543.003,Windows Service,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
242,,T1543.004,Launch Daemon,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
243,,T1546.003,Windows Management Instrumentation Event Subscription,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
244,,T1547.004,Winlogon Helper DLL,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
245,,T1547.006,Kernel Modules and Extensions,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
246,,T1547.009,Shortcut Modification,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
247,,T1547.012,Print Processors,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
248,,T1548,Abuse Elevation Control Mechanism,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
249,,T1548.002,Bypass User Account Control,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
250,,T1548.003,Sudo and Sudo Caching,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
251,,T1550,Use Alternate Authentication Material,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
252,,T1550.002,Pass the Hash,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
253,,T1550.003,Pass the Ticket,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
254,,T1552,Unsecured Credentials,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
255,,T1552.001,Credentials In Files,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
256,,T1552.002,Credentials in Registry,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
257,,T1552.004,Private Keys,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
258,,T1552.006,Group Policy Preferences,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
259,,T1556,Modify Authentication Process,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
260,,T1556.001,Domain Controller Authentication,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
261,,T1556.003,Pluggable Authentication Modules,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
262,,T1556.004,Network Device Authentication,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
263,,T1558,Steal or Forge Kerberos Tickets,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
264,,T1558.001,Golden Ticket,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
265,,T1558.002,Silver Ticket,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
266,,T1558.003,Kerberoasting,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
267,,T1558.004,AS-REP Roasting,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
268,,T1559,Inter-Process Communication,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
269,,T1559.001,Component Object Model,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
270,,T1562,Impair Defenses,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
271,,T1562.001,Disable or Modify Tools,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
272,,T1562.002,Disable Windows Event Logging,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
273,,T1562.004,Disable or Modify System Firewall,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
274,,T1562.006,Indicator Blocking,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
275,,T1562.007,Disable or Modify Cloud Firewall,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
276,,T1562.008,Disable Cloud Logs,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
277,,T1563,Remote Service Session Hijacking,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
278,,T1563.001,SSH Hijacking,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
279,,T1563.002,RDP Hijacking,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
280,,T1569,System Services,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
281,,T1569.001,Launchctl,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
282,,T1569.002,Service Execution,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
283,,T1574,Hijack Execution Flow,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
284,,T1574.002,DLL Side-Loading,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
285,,T1574.004,Dylib Hijacking,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
286,,T1574.005,Executable Installer File Permissions Weakness,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
287,,T1574.007,Path Interception by PATH Environment Variable,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
288,,T1574.008,Path Interception by Search Order Hijacking,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
289,,T1574.009,Path Interception by Unquoted Path,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
290,,T1574.010,Services File Permissions Weakness,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
291,,T1574.012,COR_PROFILER,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
292,,T1578,Modify Cloud Compute Infrastructure,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
293,,T1578.001,Create Snapshot,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
294,,T1578.002,Create Cloud Instance,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
295,,T1578.003,Delete Cloud Instance,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
296,,T1580,Cloud Infrastructure Discovery,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
297,,T1599,Network Boundary Bridging,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
298,,T1599.001,Network Address Translation Traversal,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
299,,T1601,Modify System Image,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
300,,T1601.001,Patch System Image,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
301,,T1601.002,Downgrade System Image,[],Account Management,AC-2,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
302,,T1020.001,Traffic Duplication,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
303,,T1021,Remote Services,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
304,,T1021.001,Remote Desktop Protocol,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
305,,T1021.004,SSH,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
306,,T1072,Software Deployment Tools,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
307,,T1078.002,Domain Accounts,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
308,,T1078.004,Cloud Accounts,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
309,,T1098.001,Additional Cloud Credentials,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
310,,T1098.002,Exchange Email Delegate Permissions,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
311,,T1098.003,Add Office 365 Global Administrator Role,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
312,,T1110,Brute Force,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
313,,T1110.001,Password Guessing,[],Use Of External Information Systems,AC-20,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
