,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
165,,T1070,Indicator Removal on Host,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
166,,T1070.001,Clear Windows Event Logs,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
167,,T1550.001,Application Access Token,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
168,,T1558,Steal or Forge Kerberos Tickets,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
169,,T1558.003,Kerberoasting,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
170,,T1565,Data Manipulation,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
171,,T1565.001,Stored Data Manipulation,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
172,,T1565.002,Transmitted Data Manipulation,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
173,,T1602.002,Network Device Configuration Dump,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
174,,T1070.002,Clear Linux or Mac System Logs,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
175,,T1114,Email Collection,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
176,,T1114.001,Local Email Collection,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
177,,T1114.002,Remote Email Collection,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
178,,T1114.003,Email Forwarding Rule,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
179,,T1552,Unsecured Credentials,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
180,,T1552.004,Private Keys,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
181,,T1557.002,ARP Cache Poisoning,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
182,,T1558.002,Silver Ticket,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
183,,T1558.004,AS-REP Roasting,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
184,,T1602,Data from Configuration Repository,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
185,,T1602.001,SNMP (MIB Dump),[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
186,,T1040,Network Sniffing,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
187,,T1119,Automated Collection,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
188,,T1530,Data from Cloud Storage Object,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
189,,T1557,Adversary-in-the-Middle,[],Access Control for Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
190,,T1070.008,Clear Mailbox Data,[],Access Control For Mobile Devices,AC-19,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
191,,T1021.001,Remote Desktop Protocol,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
192,,T1047,Windows Management Instrumentation,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
193,,T1053,Scheduled Task/Job,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
194,,T1053.002,At (Windows),[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
195,,T1053.003,Cron,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
196,,T1053.005,Scheduled Task,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
197,,T1059,Command and Scripting Interpreter,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
198,,T1059.001,PowerShell,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
199,,T1059.002,AppleScript,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
200,,T1059.005,Visual Basic,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
201,,T1059.008,Network Device CLI,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
202,,T1070,Indicator Removal on Host,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
203,,T1070.001,Clear Windows Event Logs,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
204,,T1070.003,Clear Command History,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
205,,T1078.002,Domain Accounts,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
206,,T1078.004,Cloud Accounts,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
207,,T1098,Account Manipulation,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
208,,T1098.001,Additional Cloud Credentials,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
209,,T1098.002,Exchange Email Delegate Permissions,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
210,,T1098.003,Add Office 365 Global Administrator Role,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
211,,T1190,Exploit Public-Facing Application,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
212,,T1197,BITS Jobs,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
213,,T1210,Exploitation of Remote Services,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
214,,T1213.003,Code Repositories,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
215,,T1218.007,Msiexec,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
216,,T1222,File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
217,,T1495,Firmware Corruption,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
218,,T1505,Server Software Component,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
219,,T1505.003,Web Shell,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
220,,T1525,Implant Internal Image,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
221,,T1537,Transfer Data to Cloud Account,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
222,,T1543,Create or Modify System Process,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
223,,T1543.001,Launch Agent,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
224,,T1543.003,Windows Service,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
225,,T1546.003,Windows Management Instrumentation Event Subscription,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
226,,T1547.004,Winlogon Helper DLL,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
227,,T1547.006,Kernel Modules and Extensions,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
228,,T1547.009,Shortcut Modification,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
229,,T1548.002,Bypass User Account Control,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
230,,T1548.003,Sudo and Sudo Caching,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
231,,T1556.004,Network Device Authentication,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
232,,T1558,Steal or Forge Kerberos Tickets,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
233,,T1558.003,Kerberoasting,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
234,,T1559,Inter-Process Communication,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
235,,T1562,Impair Defenses,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
236,,T1562.001,Disable or Modify Tools,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
237,,T1562.006,Indicator Blocking,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
238,,T1562.008,Disable Cloud Logs,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
239,,T1567,Exfiltration Over Web Service,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
240,,T1574,Hijack Execution Flow,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
241,,T1574.007,Path Interception by PATH Environment Variable,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
242,,T1609,Container Administration Command,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
243,,T1610,Deploy Container,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
244,,T1003,OS Credential Dumping,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
245,,T1003.004,LSA Secrets,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
246,,T1003.005,Cached Domain Credentials,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
247,,T1003.006,DCSync,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
248,,T1003.007,Proc Filesystem,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
249,,T1003.008,/etc/passwd and /etc/shadow,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
250,,T1021,Remote Services,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
251,,T1021.002,SMB/Windows Admin Shares,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
252,,T1021.003,Distributed Component Object Model,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
253,,T1021.004,SSH,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
254,,T1021.005,VNC,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
255,,T1021.006,Windows Remote Management,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
256,,T1025,Data from Removable Media,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
257,,T1036,Masquerading,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
258,,T1036.003,Rename System Utilities,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
259,,T1036.005,Match Legitimate Name or Location,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
260,,T1041,Exfiltration Over C2 Channel,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
261,,T1048,Exfiltration Over Alternative Protocol,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
262,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
263,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
264,,T1052,Exfiltration Over Physical Medium,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
265,,T1052.001,Exfiltration over USB,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
266,,T1053.006,Systemd Timers,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
267,,T1053.007,Container Orchestration Job,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
268,,T1055.008,Ptrace System Calls,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
269,,T1056.003,Web Portal Capture,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
270,,T1059.003,Windows Command Shell,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
271,,T1059.004,Unix Shell,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
272,,T1059.006,Python,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
273,,T1059.007,JavaScript,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
274,,T1070.002,Clear Linux or Mac System Logs,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
275,,T1072,Software Deployment Tools,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
276,,T1078.001,Default Accounts,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
277,,T1078.003,Local Accounts,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
278,,T1087.004,Cloud Account,[],Account Management,AC-2,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
