,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
172,,T1020.001,Traffic Duplication,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
173,,T1070,Indicator Removal on Host,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
174,,T1550.001,Application Access Token,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
175,,T1558,Steal or Forge Kerberos Tickets,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
176,,T1558.003,Kerberoasting,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
177,,T1565,Data Manipulation,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
178,,T1565.001,Stored Data Manipulation,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
179,,T1565.002,Transmitted Data Manipulation,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
180,,T1602.002,Network Device Configuration Dump,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
181,,T1070.002,Clear Linux or Mac System Logs,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
182,,T1114,Email Collection,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
183,,T1114.001,Local Email Collection,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
184,,T1114.002,Remote Email Collection,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
185,,T1114.003,Email Forwarding Rule,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
186,,T1552,Unsecured Credentials,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
187,,T1552.004,Private Keys,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
188,,T1557.002,ARP Cache Poisoning,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
189,,T1558.002,Silver Ticket,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
190,,T1558.004,AS-REP Roasting,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
191,,T1602,Data from Configuration Repository,[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
192,,T1602.001,SNMP (MIB Dump),[],Access Control For Mobile Devices,AC-19,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
193,,T1556.005,Reversible Encryption,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
194,,T1556.006,Multi-Factor Authentication,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
195,,T1556.007,Hybrid Identity,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
196,,T1585.003,Cloud Accounts,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
197,,T1586.003,Cloud Accounts,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
198,,T1621,Multi-Factor Authentication Request Generation,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
199,,T1070.007,Clear Network Connection History and Configurations,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
200,,T1070.008,Clear Mailbox Data,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
201,,T1070.009,Clear Persistence,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
202,,T1098.005,Device Registration,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
203,,T1505.005,Terminal Services DLL,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
204,,T1648,Serverless Execution,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
205,,T1552.007,Container API,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
206,,T1556,Modify Authentication Process,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
207,,T1543.001,Launch Agent,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
208,,T1562,Impair Defenses,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
209,,T1574,Hijack Execution Flow,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
210,,T1609,Container Administration Command,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
211,,T1610,Deploy Container,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
212,,T1055,Process Injection,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
213,,T1068,Exploitation for Privilege Escalation,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
214,,T1212,Exploitation for Credential Access,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
215,,T1059,Command and Scripting Interpreter,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
216,,T1070.001,Clear Windows Event Logs,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
217,,T1537,Transfer Data to Cloud Account,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
218,,T1567,Exfiltration Over Web Service,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
219,,T1574.007,Path Interception by PATH Environment Variable,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
220,,T1003.001,LSASS Memory,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
221,,T1003.002,Security Account Manager,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
222,,T1003.003,NTDS,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
223,,T1005,Data from Local System,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
224,,T1078,Valid Accounts,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
225,,T1110.001,Password Guessing,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
226,,T1110.002,Password Cracking,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
227,,T1218,Signed Binary Proxy Execution,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
228,,T1528,Steal Application Access Token,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
229,,T1530,Data from Cloud Storage Object,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
230,,T1580,Cloud Infrastructure Discovery,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
231,,T1599,Network Boundary Bridging,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
232,,T1611,Escape to Host,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
233,,T1021.001,Remote Desktop Protocol,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
234,,T1047,Windows Management Instrumentation,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
235,,T1053,Scheduled Task/Job,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
236,,T1053.002,At (Windows),[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
237,,T1053.003,Cron,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
238,,T1053.005,Scheduled Task,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
239,,T1059.001,PowerShell,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
240,,T1059.002,AppleScript,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
241,,T1059.005,Visual Basic,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
242,,T1059.008,Network Device CLI,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
243,,T1070,Indicator Removal on Host,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
244,,T1070.003,Clear Command History,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
245,,T1078.002,Domain Accounts,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
246,,T1078.004,Cloud Accounts,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
247,,T1098,Account Manipulation,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
248,,T1098.001,Additional Cloud Credentials,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
249,,T1098.002,Exchange Email Delegate Permissions,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
250,,T1098.003,Add Office 365 Global Administrator Role,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
251,,T1190,Exploit Public-Facing Application,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
252,,T1197,BITS Jobs,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
253,,T1210,Exploitation of Remote Services,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
254,,T1213.003,Code Repositories,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
255,,T1218.007,Msiexec,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
256,,T1222,File and Directory Permissions Modification,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
257,,T1495,Firmware Corruption,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
258,,T1505,Server Software Component,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
259,,T1505.003,Web Shell,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
260,,T1525,Implant Internal Image,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
261,,T1543,Create or Modify System Process,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
262,,T1543.003,Windows Service,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
263,,T1546.003,Windows Management Instrumentation Event Subscription,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
264,,T1547.004,Winlogon Helper DLL,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
265,,T1547.006,Kernel Modules and Extensions,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
266,,T1547.009,Shortcut Modification,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
267,,T1548.002,Bypass User Account Control,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
268,,T1548.003,Sudo and Sudo Caching,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
269,,T1556.004,Network Device Authentication,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
270,,T1558,Steal or Forge Kerberos Tickets,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
271,,T1558.003,Kerberoasting,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
272,,T1559,Inter-Process Communication,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
273,,T1562.001,Disable or Modify Tools,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
274,,T1562.006,Indicator Blocking,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
275,,T1562.008,Disable Cloud Logs,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
276,,T1003,OS Credential Dumping,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
277,,T1003.004,LSA Secrets,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
278,,T1003.005,Cached Domain Credentials,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
279,,T1003.006,DCSync,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
280,,T1003.007,Proc Filesystem,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
281,,T1003.008,/etc/passwd and /etc/shadow,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
282,,T1021,Remote Services,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
283,,T1021.002,SMB/Windows Admin Shares,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
284,,T1021.003,Distributed Component Object Model,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
285,,T1021.004,SSH,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
286,,T1021.005,VNC,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
287,,T1021.006,Windows Remote Management,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
288,,T1025,Data from Removable Media,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
289,,T1036,Masquerading,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
290,,T1036.003,Rename System Utilities,[],Account Management,AC-2,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
