,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,score_category,score_value,related_score,metadata_key
75,,T1562.001,Disable or Modify Tools,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"['Identity', 'Access Management', 'Credentials', 'Network', 'Configuration Management']",,ResourceManager,technique-scores,Protect,Partial,,0
76,,T1562.002,Disable Windows Event Logging,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"['Identity', 'Access Management', 'Credentials', 'Network', 'Configuration Management']",,ResourceManager,technique-scores,Protect,Partial,,0
77,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1565,Data Manipulation,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,,0
78,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1040,Network Sniffing,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Protect,Minimal,,0
79,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1552,Unsecured Credentials,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Protect,Partial,,0
80,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1110,Brute Force,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Protect,Partial,,0
81,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1485,Data Destruction,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,,0
82,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1486,Data Encrypted for Impact,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,,0
83,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1491,Defacement,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,,0
84,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1561,Disk Wipe,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,,0
85,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1490,Inhibit System Recovery,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,,0
86,,T1098,Account Manipulation,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
87,,T1098.001,Additional Cloud Credentials,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
88,,T1110,Brute Force,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
89,,T1110.001,Password Guessing,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
90,,T1110.002,Password Cracking,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
91,,T1078,Valid Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,,0
92,,T1078.004,Cloud Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,,0
93,,T1078.003,Local Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,,0
94,,T1110.003,Password Spraying,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
95,,T1136,Create Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
96,,T1136.003,Cloud Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
97,,T1087,Account Discovery,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,,0
98,,T1087.004,Cloud Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,,0
99,,T1580,Cloud Infrastructure Discovery,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,,0
100,,T1528,Steal Application Access Token,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,,0
101,,T1550,Use Alternate Authentication Material,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,,0
102,,T1550.001,Application Access Token,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,,0
103,,T1562,Impair Defenses,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,,0
104,,T1562.008,Disable Cloud Logs,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,,0
105,,T1556,Modify Authentication Process,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,,0
106,,T1087.002,Domain Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,,0
107,,T1098.002,Exchange Email Delegate Permissions,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
108,,T1098.003,Add Office 365 Global Administrator Role,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
109,,T1098.004,SSH Authorized Keys,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
110,,T1136.001,Local Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
111,,T1136.002,Domain Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,,0
112,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1552.007,Container API,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Protect,Partial,,0
113,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1525,Implant Internal Image,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Protect,Partial,,0
114,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1525,Implant Internal Image,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Detect,Partial,,0
115,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1609,Container Administration Command,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Protect,Partial,,0
116,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1610,Deploy Container,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Protect,Partial,,0
