,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
686,,T1553.006,Subvert Trust Contols: Code Signing Policy Modification,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
687,,T1562,Impair Defenses,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
688,,T1562,Impair Defenses,[],[],,action.malware.variety.Modify data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
689,,T1562.001,Impair Defenses: Disable or Modify Tools,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
690,,T1562.002,Impair Defenses: Disable Windows Event Logging,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
691,,T1562.003,Impair Defenses: Impair Command History Logging,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
692,,T1562.004,Impair Defenses: Disable or Modify System Firewall,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
693,,T1562.006,Impair Defenses: Indicator Blocking,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
694,,T1562.007,Impair Defenses: Disable or Modify Cloud Firewall,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
695,,T1562.008,Impair Defenses: Disable Cloud Logs,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
696,,T1574.012,Hijack Execution Flow: COR_PROFILER,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
697,,T1600.001,Weaken Encryption: Reduce Key Space,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
698,,T1600.002,Weaken Encryption: Disable Crypto Hardware,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
699,,T1601,Modify System Image,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
700,,T1601.001,Modify System Image: Patch System Image,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
701,,T1601.002,Modify System Image: Downgrade System Image,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
702,,T1489,Service Stop,[],[],,action.malware.variety.DoS,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
703,,T1211,Exploitation for Defense Evasion,[],[],,action.malware.variety.Exploit vuln,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
704,,T1011,Exfiltration Over Other Network Medium,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
705,,T1011.001,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
706,,T1020,Automated Exfiltration,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
707,,T1020.001,Automated Exfiltration: Traffic Duplication,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
708,,T1029,Scheduled Transfer,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
709,,T1030,Data Transfer Size Limits,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
710,,T1041,Exfiltration Over C2 Channels,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
711,,T1048,Exfiltration Over Alternative Protocol,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
712,,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
713,,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
714,,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
715,,T1052,Exfiltration Over Physical Medium,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
716,,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
717,,T1074,Data Staged,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
718,,T1074.001,Data Staged: Local Data Staging,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
719,,T1074.002,Data Staged: Remote Data Staging,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
720,,T1537,Transfer Data to Cloud Account,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
721,,T1560,Archive Collected Data,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
722,,T1560.001,Archive Collected Data: Archive via Utility,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
723,,T1560.002,Archive Collected Data: Archive via Library,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
724,,T1560.003,Archive Collected Data: Archive via Custom Method,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
725,,T1567,Exfiltration Over Web Service,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
726,,T1567.001,Exfiltration Over Web Service: Exfiltration to Code Repository,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
727,,T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
728,,T1003.007,OS Credential Dumping: Proc Filesystem,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
729,,T1003.007,OS Credential Dumping: Proc Filesystem,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
730,,T1055,Process Injection,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
731,,T1055.001,Process Injection: Dynamic-link Library Injection,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
732,,T1055.002,Process Injection: Portable Executable Injection,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
733,,T1055.003,Process Injection: Thread Execution Hijacking,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
734,,T1055.004,Process Injection: Asynchronous Procedure Call,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
735,,T1055.005,Process Injection: Thread Local Storage,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
736,,T1055.008,Process Injection: Ptrace System Calls,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
737,,T1055.009,Process Injection: Proc Memory,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
738,,T1055.011,Process Injection: Extra Window Memory Injection,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
739,,T1055.012,Process Injection: Process Hollowing,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
740,,T1055.013,Process Injection: Process Doppelganging,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
741,,T1055.014,Process Injection: VDSO Hijacking,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
742,,T1115,Clipboard Data,[],[],,action.malware.variety.In-memory,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
743,,T1040,Network Sniffing,[],[],,action.malware.variety.Packet sniffer,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
744,,T1040,Network Sniffing,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
745,,T1003,OS Credential Dumping,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
746,,T1003.001,OS Credential Dumping: LSASS Memory,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
747,,T1003.001,OS Credential Dumping: LSASS Memory,[],[],,action.malware.variety.RAM scraper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
748,,T1003.004,OS Credential Dumping: LSA Secrets,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
749,,T1003.004,OS Credential Dumping: LSA Secrets,[],[],,action.malware.variety.RAM scraper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
750,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
751,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],[],,action.malware.variety.RAM scraper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
752,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],[],,action.malware.vector.Email link,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
753,,T1552.001,Unsecured Credentials: Credentials in Files,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
754,,T1552.002,Unsecured Credentials: Credentials in Registry,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
755,,T1552.003,Unsecured Credentials: Bash History,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
756,,T1552.004,Unsecured Credentials: Private Keys,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
757,,T1552.005,Unsecured Credentials: Cloud Instance Metadata API,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
758,,T1552.006,Unsecured Credentials: Group Policy Preferences,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
759,,T1555,Credentials from Password Stores,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
760,,T1555.001,Credentials from Password Stores: Keychain,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
761,,T1555.002,Credentials from Password Stores: Securityd Memory,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
762,,T1555.002,Credentials from Password Stores: Securityd Memory,[],[],,action.malware.variety.RAM scraper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
763,,T1555.003,Credentials from Password Stores: Credentials from Web Browser,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
764,,T1555.004,Credentials from Password Stores: Windows Credential Manager,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
765,,T1555.005,Credentials from Password Stores: Password Managers,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
766,,T1486,Data Encrypted for Impact,[],[],,action.malware.variety.Ransomware,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
767,,T1014,Rootkit,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
768,,T1542.001,Pre-OS Boot: System Firmware,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
769,,T1542.002,Pre-OS Boot: Component Firmware,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
770,,T1542.003,Pre-OS Boot: Bootkit,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
771,,T1542.004,Pre-OS Boot: ROMMONkit,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
772,,T1542.005,Pre-OS Boot: TFTP Boot,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
773,,T1016,System Network Configuration Discovery,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
774,,T1016.001,System Network Configuration Discovery: Internet Connection Discovery,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
775,,T1018,Remote System Discovery,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
776,,T1046,Network Service Scanning,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
777,,T1049,System Network Connections Discovery,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
778,,T1135,Network Share Discovery,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
779,,T1482,Domain Trust Discovery,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
780,,T1595,Active Scanning,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
781,,T1595,Active Scanning,[],[],,value_chain.targeting.variety.Organizational Information,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
782,,T1595.001,Active Scanning: Scanning IP Blocks,[],[],,action.malware.variety.Scan network,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
783,,T1595.001,Active Scanning: Scanning IP Blocks,[],[],,value_chain.targeting.variety.Organizational Information,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
784,,T1204.003,User Execution: Malicious Image,[],[],,action.malware.variety.Trojan,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
785,,T1204.003,User Execution: Malicious Image,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
786,,T1204.003,User Execution: Malicious Image,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
787,,T1204.003,User Execution: Malicious Image,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
788,,T1080,Taint Shared Content,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
789,,T1080,Taint Shared Content,[],[],,action.malware.variety.Worm,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
790,,T1091,Replication Through Removable Media,[],[],,action.malware.variety.Worm,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
791,,T1091,Replication Through Removable Media,[],[],,action.malware.vector.Removable media,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
792,,T1001.002,Data Obfuscation: Steganography,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
793,,T1001.003,Data Obfuscation: Protocol Impersonation,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
794,,T1140,Deobfuscate/Decode Files or Information,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
795,,T1204,User Execution,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
796,,T1204,User Execution,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
797,,T1204.001,User Execution: Malicious Link,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
798,,T1204.001,User Execution: Malicious Link,[],[],,action.malware.vector.Email link,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
799,,T1204.001,User Execution: Malicious Link,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
800,,T1204.002,User Execution: Malicious File,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
801,,T1204.002,User Execution: Malicious File,[],[],,action.malware.vector.Email attachment,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
802,,T1204.002,User Execution: Malicious File,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
803,,T1608,Stage Capabilities,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
804,,T1608,Stage Capabilities,[],[],,value_chain.distribution.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
805,,T1608.001,Stage Capabilities: Upload Malware,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
806,,T1608.001,Stage Capabilities: Upload Malware,[],[],,value_chain.distribution.variety.Website,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
807,,T1608.002,Stage Capabilities: Upload Tools,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
808,,T1608.002,Stage Capabilities: Upload Tools,[],[],,value_chain.distribution.variety.Website,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
809,,T1608.003,Stage Capabilities: Install Digital Certificate,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
810,,T1608.003,Stage Capabilities: Install Digital Certificate,[],[],,value_chain.distribution.variety.Other,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
811,,T1608.004,Stage Capabilities: Drive-by Target,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
812,,T1608.004,Stage Capabilities: Drive-by Target,[],[],,value_chain.distribution.variety.Website,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
813,,T1608.005,Stage Capabilities: Link Target,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
814,,T1610,Deploy Container,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
815,,T1612,Build Image on Host,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
816,,T1566.001,Phishing: Spearphishing Attachment,[],[],,action.malware.vector.Email attachment,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
817,,T1566.001,Phishing: Spearphishing Attachment,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
818,,T1566.001,Phishing: Spearphishing Attachment,[],[],,action.social.vector.Email,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
819,,T1598.002,Phishing for Information: Spearphishing Attachment,[],[],,action.malware.vector.Email attachment,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
820,,T1598.002,Phishing for Information: Spearphishing Attachment,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
821,,T1598.002,Phishing for Information: Spearphishing Attachment,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
822,,T1598.002,Phishing for Information: Spearphishing Attachment,[],[],,value_chain.targeting.variety.Organizational Information,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
823,,T1556.002,Phishing: Spearphishing Link,[],[],,action.malware.vector.Email link,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
824,,T1556.002,Phishing: Spearphishing Link,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
825,,T1556.002,Phishing: Spearphishing Link,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
826,,T1598.003,Phishing for Information: Spearphishing Link,[],[],,action.malware.vector.Email link,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
827,,T1598.003,Phishing for Information: Spearphishing Link,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
828,,T1598.003,Phishing for Information: Spearphishing Link,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
829,,T1598.003,Phishing for Information: Spearphishing Link,[],[],,value_chain.targeting.variety.Organizational Information,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
830,,T1566,Phishing,[],[],,action.malware.vector.Instant messaging,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
831,,T1566,Phishing,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
832,,T1570,Lateral Tool Transfer,[],[],,action.malware.vector.Network propagation,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
833,,T1092,Communication Through Removable Media,[],[],,action.malware.vector.Removable media,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
834,,T1189,Drive-by Compromise,[],[],,action.malware.vector.Web application - drive-by,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
835,,T1566.002,Phishing: Spearphishing Link,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
836,,T1566.002,Phishing: Spearphishing Link,[],[],,action.social.vector.Email,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
837,,T1566.003,Phishing: Spearphishing via Service,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
838,,T1566.003,Phishing: Spearphishing via Service,[],[],,action.social.vector.Email,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
839,,T1598,Phishing for Information,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
840,,T1598,Phishing for Information,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
841,,T1598,Phishing for Information,[],[],,value_chain.targeting.variety.Organizational Information,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
842,,T1598.001,Phishing for Information: Spearphishing Service,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
843,,T1598.001,Phishing for Information: Spearphishing Service,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
844,,T1598.001,Phishing for Information: Spearphishing Service,[],[],,value_chain.targeting.variety.Organizational Information,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
845,,T1534,Internal Spearphishing,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
846,,T1534,Internal Spearphishing,[],[],,attribute.integrity.variety.Misrepresentation,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
847,,T1585,Establish Accounts,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
848,,T1585,Establish Accounts,[],[],,value_chain.development.variety.Persona,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
849,,T1585.001,Establish Accounts: Social Media Accounts,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
850,,T1585.001,Establish Accounts: Social Media Accounts,[],[],,value_chain.development.variety.Persona,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
851,,T1585.002,Establish Accounts: Email Account,[],[],,action.social.variety.Pretexting,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
852,,T1585.002,Establish Accounts: Email Account,[],[],,value_chain.development.variety.Persona,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
853,,T1546.001,Event Triggered Execution: Change Default File Association,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
854,,T1546.002,Event Triggered Execution Screensaver,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
855,,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
856,,T1546.004,Event Triggered Execution: Unix Shell Configuration Modification,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
857,,T1546.005,Event Triggered Execution: Trap,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
858,,T1546.006,Event Triggered Execution: LC_LOAD_DYLIB Addition,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
859,,T1546.007,Event Triggered Execution: Netsh Helper DLL,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
