,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,score_category,score_value,related_score,metadata_key
60,"The ""elb-cross-zone-load-balancing-enabled"" managed rule can verify that load balancing is properly configured, which can mitigate adversaries' ability to perform Denial of Service (DoS) attacks and impact resource availability. ""cloudfront-origin-failover-enabled"" can verify that failover policies are in place to increase CloudFront content availability.
Coverage factor is minimal for these rules, since they are specific to a subset of the available AWS services, resulting in an overall score of Minimal.",T1499.002,Service Exhaustion Flood,[],[],,AWS Config,technique-scores,Protect,Minimal,T1499,0
61,"The ""elb-cross-zone-load-balancing-enabled"" managed rule can verify that load balancing is properly configured, which can mitigate adversaries' ability to perform Denial of Service (DoS) attacks and impact resource availability. ""cloudfront-origin-failover-enabled"" can verify that failover policies are in place to increase CloudFront content availability.
Coverage factor is minimal for these rules, since they are specific to a subset of the available AWS services, resulting in an overall score of Minimal.",T1499.003,Application Exhaustion Flood,[],[],,AWS Config,technique-scores,Protect,Minimal,T1499,0
62,"The ""elb-cross-zone-load-balancing-enabled"" managed rule can verify that load balancing is properly configured, which can mitigate adversaries' ability to perform Denial of Service (DoS) attacks and impact resource availability. ""cloudfront-origin-failover-enabled"" can verify that failover policies are in place to increase CloudFront content availability.
Coverage factor is minimal for these rules, since they are specific to a subset of the available AWS services, resulting in an overall score of Minimal.",T1499.004,Application or System Exploitation,[],[],,AWS Config,technique-scores,Protect,Minimal,T1499,0
63,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1525,Implant Internal Image,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,technique-scores,Detect,Minimal,,0
64,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1530,Data from Cloud Storage Object,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,technique-scores,Protect,Significant,,0
65,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1538,Cloud Service Dashboard,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,technique-scores,Protect,Significant,,0
66,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1552,Unsecured Credentials,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,technique-scores,Protect,Partial,,0
67,"The following AWS Config managed rules can identify configuration problems that should be fixed in order to prevent malicious access of data within Amazon Simple Storage Service (S3) storage, which may include files containing credentials: ""s3-account-level-public-access-blocks"", ""s3-bucket-level-public-access-prohibited"", ""s3-bucket-public-read-prohibited"", ""s3-bucket-policy-not-more-permissive"", ""cloudfront-origin-access-identity-enabled"", and ""cloudfront-default-root-object-configured"" identify objects that are publicly available or subject to overly permissive access policies; and ""s3-bucket-policy-grantee-check"" checks whether bucket policies appropriately control which AWS principals, federated users, service principals, IP addresses, and VPCs have access. All of these controls are run on configuration changes.
The following AWS Config managed rules can identify configuration problems that should be fixed in order to ensure that cloud storage data - which may include files containing credentials - are encrypted to prevent malicious access: ""s3-bucket-server-side-encryption-enabled"" and ""s3-default-encryption-kms"" for S3 storage, ""ec2-ebs-encryption-by-default"" and ""encrypted-volumes"" for EBS volumes.
Coverage factor is partial for these rules, since they are specific to a subset of the available AWS services, resulting in an overall score of Partial.",T1552.001,Credentials In Files,[],[],,AWS Config,technique-scores,Protect,Partial,T1552,0
68,"The ""ec2-imdsv2-check"" managed rule can identify instances which are configured to use the outdated Instance Metadata Service Version 1 (IMDSv1), which is less secure than IMDSv2. This provides partial coverage, since adversaries may find ways to exploit the more secure IMDSv2, resulting in an overall score of Partial.",T1552.005,Cloud Instance Metadata API,[],[],,AWS Config,technique-scores,Protect,Partial,T1552,0
69,"The ""eks-endpoint-no-public-access"" managed rule can identify whether Amazon Elastic Kubernetes Service (Amazon EKS) endpoints are misconfigured to allow public endpoint access, which should be fixed in order to prevent malicious external access to the Kubernetes API server, including malicious attempts to gather credentials via the API. The ""eks-secrets-encrypted"" managed rule can identify configuration problems that should be fixed in order to ensure that Kubernetes secrets (including those containing credentials) are encrypted to prevent malicious access. Both controls are run periodically and only provide partial coverage because they are specific to public access and adversaries without the ability to decrypt secrets, respectively, resulting in an overall score of Partial.",T1552.007,Container API,[],[],,AWS Config,technique-scores,Protect,Partial,T1552,0
70,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1557,Man-in-the-Middle,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,technique-scores,Protect,Minimal,,0
71,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1562,Impair Defenses,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,technique-scores,Detect,Minimal,,0
72,"The ""ec2-managedinstance-applications-required"" managed rule verifies that all applications in a pre-defined list of requirements are installed on specified managed instances, and is run on configuration changes. It will not detect modification to those applications, but will detect if they are uninstalled. The ""ec2-managedinstance-applications-blacklisted"" managed rule verifies that a pre-defined list of applications are not installed on specified managed instances, and can be used to detect installation of applications below a minimum version, which can identify adversary attempts to downgrade required tools to insecure or ineffective older versions. Given the host-based scoping of this technique, coverage is partial, resulting in an overall score of Partial.",T1562.001,Disable or Modify Tools,[],[],,AWS Config,technique-scores,Detect,Partial,T1562,0
