,comments,attack_object_id,attack_object_name,references,tags,mapping_description,capability_id,mapping_type,metadata_key
392,,T1114,Email Collection,[],[],,AC-20,mitigates,0
393,,T1114.001,Local Email Collection,[],[],,AC-20,mitigates,0
394,,T1114.002,Remote Email Collection,[],[],,AC-20,mitigates,0
395,,T1114.003,Email Forwarding Rule,[],[],,AC-20,mitigates,0
396,,T1119,Automated Collection,[],[],,AC-20,mitigates,0
397,,T1133,External Remote Services,[],[],,AC-20,mitigates,0
398,,T1134.005,SID-History Injection,[],[],,AC-20,mitigates,0
399,,T1136,Create Account,[],[],,AC-20,mitigates,0
400,,T1136.001,Local Account,[],[],,AC-20,mitigates,0
401,,T1136.002,Domain Account,[],[],,AC-20,mitigates,0
402,,T1136.003,Cloud Account,[],[],,AC-20,mitigates,0
403,,T1200,Hardware Additions,[],[],,AC-20,mitigates,0
404,,T1530,Data from Cloud Storage Object,[],[],,AC-20,mitigates,0
405,,T1537,Transfer Data to Cloud Account,[],[],,AC-20,mitigates,0
406,,T1539,Steal Web Session Cookie,[],[],,AC-20,mitigates,0
407,,T1550.001,Application Access Token,[],[],,AC-20,mitigates,0
408,,T1552,Unsecured Credentials,[],[],,AC-20,mitigates,0
409,,T1552.004,Private Keys,[],[],,AC-20,mitigates,0
410,,T1552.005,Cloud Instance Metadata API,[],[],,AC-20,mitigates,0
411,,T1556,Modify Authentication Process,[],[],,AC-20,mitigates,0
412,,T1556.001,Domain Controller Authentication,[],[],,AC-20,mitigates,0
413,,T1556.003,Pluggable Authentication Modules,[],[],,AC-20,mitigates,0
414,,T1556.004,Network Device Authentication,[],[],,AC-20,mitigates,0
415,,T1557,Adversary-in-the-Middle,[],[],,AC-20,mitigates,0
416,,T1557.002,ARP Cache Poisoning,[],[],,AC-20,mitigates,0
417,,T1565,Data Manipulation,[],[],,AC-20,mitigates,0
418,,T1565.001,Stored Data Manipulation,[],[],,AC-20,mitigates,0
419,,T1565.002,Transmitted Data Manipulation,[],[],,AC-20,mitigates,0
420,,T1567,Exfiltration Over Web Service,[],[],,AC-20,mitigates,0
421,,T1567.001,Exfiltration to Code Repository,[],[],,AC-20,mitigates,0
422,,T1567.002,Exfiltration to Cloud Storage,[],[],,AC-20,mitigates,0
423,,T1602,Data from Configuration Repository,[],[],,AC-20,mitigates,0
424,,T1602.001,SNMP (MIB Dump),[],[],,AC-20,mitigates,0
425,,T1602.002,Network Device Configuration Dump,[],[],,AC-20,mitigates,0
426,,T1053,Scheduled Task/Job,[],[],,AC-21,mitigates,0
427,,T1053.002,At (Windows),[],[],,AC-21,mitigates,0
428,,T1053.005,Scheduled Task,[],[],,AC-21,mitigates,0
429,,T1213,Data from Information Repositories,[],[],,AC-21,mitigates,0
430,,T1213.001,Confluence,[],[],,AC-21,mitigates,0
431,,T1213.002,Sharepoint,[],[],,AC-21,mitigates,0
432,,T1053,Scheduled Task/Job,[],[],,AC-22,mitigates,0
433,,T1053.002,At (Windows),[],[],,AC-22,mitigates,0
434,,T1053.005,Scheduled Task,[],[],,AC-22,mitigates,0
435,,T1005,Data from Local System,[],[],,AC-23,mitigates,0
436,,T1025,Data from Removable Media,[],[],,AC-23,mitigates,0
437,,T1041,Exfiltration Over C2 Channel,[],[],,AC-23,mitigates,0
438,,T1048,Exfiltration Over Alternative Protocol,[],[],,AC-23,mitigates,0
439,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AC-23,mitigates,0
440,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AC-23,mitigates,0
441,,T1052,Exfiltration Over Physical Medium,[],[],,AC-23,mitigates,0
442,,T1052.001,Exfiltration over USB,[],[],,AC-23,mitigates,0
443,,T1053,Scheduled Task/Job,[],[],,AC-23,mitigates,0
444,,T1053.002,At (Windows),[],[],,AC-23,mitigates,0
445,,T1053.005,Scheduled Task,[],[],,AC-23,mitigates,0
446,,T1133,External Remote Services,[],[],,AC-23,mitigates,0
447,,T1213,Data from Information Repositories,[],[],,AC-23,mitigates,0
448,,T1213.001,Confluence,[],[],,AC-23,mitigates,0
449,,T1213.002,Sharepoint,[],[],,AC-23,mitigates,0
450,,T1552.007,Container API,[],[],,AC-23,mitigates,0
451,,T1567,Exfiltration Over Web Service,[],[],,AC-23,mitigates,0
452,,T1053,Scheduled Task/Job,[],[],,AC-24,mitigates,0
453,,T1053.002,At (Windows),[],[],,AC-24,mitigates,0
454,,T1053.005,Scheduled Task,[],[],,AC-24,mitigates,0
455,,T1053,Scheduled Task/Job,[],[],,AC-25,mitigates,0
456,,T1053.002,At (Windows),[],[],,AC-25,mitigates,0
457,,T1053.005,Scheduled Task,[],[],,AC-25,mitigates,0
458,,T1003,OS Credential Dumping,[],[],,AC-3,mitigates,0
459,,T1003.001,LSASS Memory,[],[],,AC-3,mitigates,0
460,,T1003.002,Security Account Manager,[],[],,AC-3,mitigates,0
461,,T1003.003,NTDS,[],[],,AC-3,mitigates,0
462,,T1003.004,LSA Secrets,[],[],,AC-3,mitigates,0
463,,T1003.005,Cached Domain Credentials,[],[],,AC-3,mitigates,0
464,,T1003.006,DCSync,[],[],,AC-3,mitigates,0
465,,T1003.007,Proc Filesystem,[],[],,AC-3,mitigates,0
466,,T1003.008,/etc/passwd and /etc/shadow,[],[],,AC-3,mitigates,0
467,,T1005,Data from Local System,[],[],,AC-3,mitigates,0
468,,T1021,Remote Services,[],[],,AC-3,mitigates,0
469,,T1021.001,Remote Desktop Protocol,[],[],,AC-3,mitigates,0
470,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-3,mitigates,0
471,,T1021.003,Distributed Component Object Model,[],[],,AC-3,mitigates,0
472,,T1021.004,SSH,[],[],,AC-3,mitigates,0
473,,T1021.005,VNC,[],[],,AC-3,mitigates,0
474,,T1021.006,Windows Remote Management,[],[],,AC-3,mitigates,0
475,,T1025,Data from Removable Media,[],[],,AC-3,mitigates,0
476,,T1036,Masquerading,[],[],,AC-3,mitigates,0
477,,T1036.003,Rename System Utilities,[],[],,AC-3,mitigates,0
478,,T1036.005,Match Legitimate Name or Location,[],[],,AC-3,mitigates,0
479,,T1037,Boot or Logon Initialization Scripts,[],[],,AC-3,mitigates,0
480,,T1037.002,Logon Script (Mac),[],[],,AC-3,mitigates,0
481,,T1037.003,Network Logon Script,[],[],,AC-3,mitigates,0
482,,T1037.004,RC Scripts,[],[],,AC-3,mitigates,0
483,,T1037.005,Startup Items,[],[],,AC-3,mitigates,0
484,,T1041,Exfiltration Over C2 Channel,[],[],,AC-3,mitigates,0
485,,T1047,Windows Management Instrumentation,[],[],,AC-3,mitigates,0
486,,T1048,Exfiltration Over Alternative Protocol,[],[],,AC-3,mitigates,0
487,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,AC-3,mitigates,0
488,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AC-3,mitigates,0
489,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AC-3,mitigates,0
490,,T1052,Exfiltration Over Physical Medium,[],[],,AC-3,mitigates,0
491,,T1052.001,Exfiltration over USB,[],[],,AC-3,mitigates,0
492,,T1053,Scheduled Task/Job,[],[],,AC-3,mitigates,0
493,,T1053.001,At (Linux),[],[],,AC-3,mitigates,0
494,,T1053.002,At (Windows),[],[],,AC-3,mitigates,0
495,,T1053.003,Cron,[],[],,AC-3,mitigates,0
496,,T1053.005,Scheduled Task,[],[],,AC-3,mitigates,0
497,,T1053.006,Systemd Timers,[],[],,AC-3,mitigates,0
498,,T1053.007,Container Orchestration Job,[],[],,AC-3,mitigates,0
499,,T1055,Process Injection,[],[],,AC-3,mitigates,0
500,,T1055.008,Ptrace System Calls,[],[],,AC-3,mitigates,0
501,,T1055.009,Proc Memory,[],[],,AC-3,mitigates,0
502,,T1056.003,Web Portal Capture,[],[],,AC-3,mitigates,0
503,,T1059,Command and Scripting Interpreter,[],[],,AC-3,mitigates,0
504,,T1059.001,PowerShell,[],[],,AC-3,mitigates,0
505,,T1059.002,AppleScript,[],[],,AC-3,mitigates,0
506,,T1059.003,Windows Command Shell,[],[],,AC-3,mitigates,0
507,,T1059.004,Unix Shell,[],[],,AC-3,mitigates,0
508,,T1059.005,Visual Basic,[],[],,AC-3,mitigates,0
509,,T1059.006,Python,[],[],,AC-3,mitigates,0
510,,T1059.007,JavaScript,[],[],,AC-3,mitigates,0
511,,T1059.008,Network Device CLI,[],[],,AC-3,mitigates,0
512,,T1070,Indicator Removal on Host,[],[],,AC-3,mitigates,0
513,,T1070.001,Clear Windows Event Logs,[],[],,AC-3,mitigates,0
514,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-3,mitigates,0
515,,T1070.003,Clear Command History,[],[],,AC-3,mitigates,0
516,,T1071.004,DNS,[],[],,AC-3,mitigates,0
517,,T1072,Software Deployment Tools,[],[],,AC-3,mitigates,0
518,,T1078,Valid Accounts,[],[],,AC-3,mitigates,0
519,,T1078.002,Domain Accounts,[],[],,AC-3,mitigates,0
520,,T1078.003,Local Accounts,[],[],,AC-3,mitigates,0
521,,T1078.004,Cloud Accounts,[],[],,AC-3,mitigates,0
522,,T1080,Taint Shared Content,[],[],,AC-3,mitigates,0
523,,T1087.004,Cloud Account,[],[],,AC-3,mitigates,0
524,,T1090,Proxy,[],[],,AC-3,mitigates,0
525,,T1090.003,Multi-hop Proxy,[],[],,AC-3,mitigates,0
526,,T1091,Replication Through Removable Media,[],[],,AC-3,mitigates,0
527,,T1095,Non-Application Layer Protocol,[],[],,AC-3,mitigates,0
528,,T1098,Account Manipulation,[],[],,AC-3,mitigates,0
529,,T1098.001,Additional Cloud Credentials,[],[],,AC-3,mitigates,0
530,,T1098.002,Exchange Email Delegate Permissions,[],[],,AC-3,mitigates,0
531,,T1098.003,Add Office 365 Global Administrator Role,[],[],,AC-3,mitigates,0
532,,T1098.004,SSH Authorized Keys,[],[],,AC-3,mitigates,0
533,,T1110,Brute Force,[],[],,AC-3,mitigates,0
534,,T1110.001,Password Guessing,[],[],,AC-3,mitigates,0
535,,T1110.002,Password Cracking,[],[],,AC-3,mitigates,0
536,,T1110.003,Password Spraying,[],[],,AC-3,mitigates,0
537,,T1110.004,Credential Stuffing,[],[],,AC-3,mitigates,0
538,,T1114,Email Collection,[],[],,AC-3,mitigates,0
539,,T1114.002,Remote Email Collection,[],[],,AC-3,mitigates,0
540,,T1133,External Remote Services,[],[],,AC-3,mitigates,0
541,,T1134,Access Token Manipulation,[],[],,AC-3,mitigates,0
542,,T1134.001,Token Impersonation/Theft,[],[],,AC-3,mitigates,0
543,,T1134.002,Create Process with Token,[],[],,AC-3,mitigates,0
544,,T1134.003,Make and Impersonate Token,[],[],,AC-3,mitigates,0
545,,T1134.005,SID-History Injection,[],[],,AC-3,mitigates,0
546,,T1136,Create Account,[],[],,AC-3,mitigates,0
547,,T1136.001,Local Account,[],[],,AC-3,mitigates,0
548,,T1136.002,Domain Account,[],[],,AC-3,mitigates,0
549,,T1136.003,Cloud Account,[],[],,AC-3,mitigates,0
550,,T1185,Browser Session Hijacking,[],[],,AC-3,mitigates,0
551,,T1187,Forced Authentication,[],[],,AC-3,mitigates,0
552,,T1190,Exploit Public-Facing Application,[],[],,AC-3,mitigates,0
553,,T1197,BITS Jobs,[],[],,AC-3,mitigates,0
554,,T1199,Trusted Relationship,[],[],,AC-3,mitigates,0
555,,T1200,Hardware Additions,[],[],,AC-3,mitigates,0
556,,T1205,Traffic Signaling,[],[],,AC-3,mitigates,0
557,,T1205.001,Port Knocking,[],[],,AC-3,mitigates,0
558,,T1210,Exploitation of Remote Services,[],[],,AC-3,mitigates,0
559,,T1213,Data from Information Repositories,[],[],,AC-3,mitigates,0
560,,T1213.001,Confluence,[],[],,AC-3,mitigates,0
561,,T1213.002,Sharepoint,[],[],,AC-3,mitigates,0
562,,T1213.003,Code Repositories,[],[],,AC-3,mitigates,0
563,,T1218,Signed Binary Proxy Execution,[],[],,AC-3,mitigates,0
564,,T1218.002,Control Panel,[],[],,AC-3,mitigates,0
565,,T1218.007,Msiexec,[],[],,AC-3,mitigates,0
566,,T1218.012,Verclsid,[],[],,AC-3,mitigates,0
567,,T1219,Remote Access Software,[],[],,AC-3,mitigates,0
568,,T1222,File and Directory Permissions Modification,[],[],,AC-3,mitigates,0
569,,T1222.001,Windows File and Directory Permissions Modification,[],[],,AC-3,mitigates,0
570,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,AC-3,mitigates,0
571,,T1484,Domain Policy Modification,[],[],,AC-3,mitigates,0
572,,T1485,Data Destruction,[],[],,AC-3,mitigates,0
573,,T1486,Data Encrypted for Impact,[],[],,AC-3,mitigates,0
574,,T1489,Service Stop,[],[],,AC-3,mitigates,0
575,,T1490,Inhibit System Recovery,[],[],,AC-3,mitigates,0
576,,T1491,Defacement,[],[],,AC-3,mitigates,0
577,,T1491.001,Internal Defacement,[],[],,AC-3,mitigates,0
578,,T1491.002,External Defacement,[],[],,AC-3,mitigates,0
579,,T1495,Firmware Corruption,[],[],,AC-3,mitigates,0
580,,T1498,Network Denial of Service,[],[],,AC-3,mitigates,0
581,,T1498.001,Direct Network Flood,[],[],,AC-3,mitigates,0
582,,T1498.002,Reflection Amplification,[],[],,AC-3,mitigates,0
583,,T1499,Endpoint Denial of Service,[],[],,AC-3,mitigates,0
584,,T1499.001,OS Exhaustion Flood,[],[],,AC-3,mitigates,0
585,,T1499.002,Service Exhaustion Flood,[],[],,AC-3,mitigates,0
586,,T1499.003,Application Exhaustion Flood,[],[],,AC-3,mitigates,0
587,,T1499.004,Application or System Exploitation,[],[],,AC-3,mitigates,0
588,,T1505,Server Software Component,[],[],,AC-3,mitigates,0
589,,T1505.002,Transport Agent,[],[],,AC-3,mitigates,0
590,,T1505.003,Web Shell,[],[],,AC-3,mitigates,0
591,,T1505.004,IIS Components,[],[],,AC-3,mitigates,0
592,,T1525,Implant Internal Image,[],[],,AC-3,mitigates,0
593,,T1528,Steal Application Access Token,[],[],,AC-3,mitigates,0
594,,T1530,Data from Cloud Storage Object,[],[],,AC-3,mitigates,0
595,,T1537,Transfer Data to Cloud Account,[],[],,AC-3,mitigates,0
596,,T1538,Cloud Service Dashboard,[],[],,AC-3,mitigates,0
597,,T1539,Steal Web Session Cookie,[],[],,AC-3,mitigates,0
598,,T1542,Pre-OS Boot,[],[],,AC-3,mitigates,0
599,,T1542.001,System Firmware,[],[],,AC-3,mitigates,0
600,,T1542.003,Bootkit,[],[],,AC-3,mitigates,0
601,,T1542.004,ROMMONkit,[],[],,AC-3,mitigates,0
602,,T1542.005,TFTP Boot,[],[],,AC-3,mitigates,0
603,,T1543,Create or Modify System Process,[],[],,AC-3,mitigates,0
604,,T1543.001,Launch Agent,[],[],,AC-3,mitigates,0
605,,T1543.002,Systemd Service,[],[],,AC-3,mitigates,0
606,,T1543.003,Windows Service,[],[],,AC-3,mitigates,0
607,,T1543.004,Launch Daemon,[],[],,AC-3,mitigates,0
608,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,AC-3,mitigates,0
609,,T1546.004,Unix Shell Configuration Modification,[],[],,AC-3,mitigates,0
610,,T1546.013,PowerShell Profile,[],[],,AC-3,mitigates,0
611,,T1547.003,Time Providers,[],[],,AC-3,mitigates,0
612,,T1547.004,Winlogon Helper DLL,[],[],,AC-3,mitigates,0
613,,T1547.006,Kernel Modules and Extensions,[],[],,AC-3,mitigates,0
614,,T1547.007,Re-opened Applications,[],[],,AC-3,mitigates,0
615,,T1547.009,Shortcut Modification,[],[],,AC-3,mitigates,0
616,,T1547.011,Plist Modification,[],[],,AC-3,mitigates,0
617,,T1547.012,Print Processors,[],[],,AC-3,mitigates,0
618,,T1547.013,XDG Autostart Entries,[],[],,AC-3,mitigates,0
619,,T1548,Abuse Elevation Control Mechanism,[],[],,AC-3,mitigates,0
620,,T1548.002,Bypass User Account Control,[],[],,AC-3,mitigates,0
621,,T1548.003,Sudo and Sudo Caching,[],[],,AC-3,mitigates,0
622,,T1550,Use Alternate Authentication Material,[],[],,AC-3,mitigates,0
623,,T1550.002,Pass the Hash,[],[],,AC-3,mitigates,0
624,,T1550.003,Pass the Ticket,[],[],,AC-3,mitigates,0
625,,T1552,Unsecured Credentials,[],[],,AC-3,mitigates,0
626,,T1552.002,Credentials in Registry,[],[],,AC-3,mitigates,0
627,,T1552.005,Cloud Instance Metadata API,[],[],,AC-3,mitigates,0
628,,T1552.007,Container API,[],[],,AC-3,mitigates,0
629,,T1553,Subvert Trust Controls,[],[],,AC-3,mitigates,0
630,,T1553.003,SIP and Trust Provider Hijacking,[],[],,AC-3,mitigates,0
631,,T1553.006,Code Signing Policy Modification,[],[],,AC-3,mitigates,0
632,,T1556,Modify Authentication Process,[],[],,AC-3,mitigates,0
633,,T1556.001,Domain Controller Authentication,[],[],,AC-3,mitigates,0
634,,T1556.003,Pluggable Authentication Modules,[],[],,AC-3,mitigates,0
635,,T1556.004,Network Device Authentication,[],[],,AC-3,mitigates,0
636,,T1557,Adversary-in-the-Middle,[],[],,AC-3,mitigates,0
637,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,AC-3,mitigates,0
638,,T1557.002,ARP Cache Poisoning,[],[],,AC-3,mitigates,0
639,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-3,mitigates,0
640,,T1558.001,Golden Ticket,[],[],,AC-3,mitigates,0
641,,T1558.002,Silver Ticket,[],[],,AC-3,mitigates,0
642,,T1558.003,Kerberoasting,[],[],,AC-3,mitigates,0
643,,T1558.004,AS-REP Roasting,[],[],,AC-3,mitigates,0
644,,T1559,Inter-Process Communication,[],[],,AC-3,mitigates,0
645,,T1559.001,Component Object Model,[],[],,AC-3,mitigates,0
646,,T1561,Disk Wipe,[],[],,AC-3,mitigates,0
647,,T1561.001,Disk Content Wipe,[],[],,AC-3,mitigates,0
648,,T1561.002,Disk Structure Wipe,[],[],,AC-3,mitigates,0
649,,T1562,Impair Defenses,[],[],,AC-3,mitigates,0
650,,T1562.001,Disable or Modify Tools,[],[],,AC-3,mitigates,0
651,,T1562.002,Disable Windows Event Logging,[],[],,AC-3,mitigates,0
652,,T1562.004,Disable or Modify System Firewall,[],[],,AC-3,mitigates,0
653,,T1562.006,Indicator Blocking,[],[],,AC-3,mitigates,0
654,,T1562.007,Disable or Modify Cloud Firewall,[],[],,AC-3,mitigates,0
655,,T1562.008,Disable Cloud Logs,[],[],,AC-3,mitigates,0
656,,T1562.009,Safe Mode Boot,[],[],,AC-3,mitigates,0
657,,T1563,Remote Service Session Hijacking,[],[],,AC-3,mitigates,0
658,,T1563.001,SSH Hijacking,[],[],,AC-3,mitigates,0
659,,T1563.002,RDP Hijacking,[],[],,AC-3,mitigates,0
660,,T1564.004,NTFS File Attributes,[],[],,AC-3,mitigates,0
661,,T1565,Data Manipulation,[],[],,AC-3,mitigates,0
662,,T1565.001,Stored Data Manipulation,[],[],,AC-3,mitigates,0
663,,T1565.003,Runtime Data Manipulation,[],[],,AC-3,mitigates,0
664,,T1567,Exfiltration Over Web Service,[],[],,AC-3,mitigates,0
665,,T1569,System Services,[],[],,AC-3,mitigates,0
666,,T1569.001,Launchctl,[],[],,AC-3,mitigates,0
667,,T1569.002,Service Execution,[],[],,AC-3,mitigates,0
668,,T1570,Lateral Tool Transfer,[],[],,AC-3,mitigates,0
669,,T1572,Protocol Tunneling,[],[],,AC-3,mitigates,0
670,,T1574,Hijack Execution Flow,[],[],,AC-3,mitigates,0
671,,T1574.004,Dylib Hijacking,[],[],,AC-3,mitigates,0
672,,T1574.005,Executable Installer File Permissions Weakness,[],[],,AC-3,mitigates,0
673,,T1574.007,Path Interception by PATH Environment Variable,[],[],,AC-3,mitigates,0
674,,T1574.008,Path Interception by Search Order Hijacking,[],[],,AC-3,mitigates,0
675,,T1574.009,Path Interception by Unquoted Path,[],[],,AC-3,mitigates,0
676,,T1574.010,Services File Permissions Weakness,[],[],,AC-3,mitigates,0
677,,T1574.012,COR_PROFILER,[],[],,AC-3,mitigates,0
678,,T1578,Modify Cloud Compute Infrastructure,[],[],,AC-3,mitigates,0
679,,T1578.001,Create Snapshot,[],[],,AC-3,mitigates,0
680,,T1578.002,Create Cloud Instance,[],[],,AC-3,mitigates,0
681,,T1578.003,Delete Cloud Instance,[],[],,AC-3,mitigates,0
682,,T1580,Cloud Infrastructure Discovery,[],[],,AC-3,mitigates,0
683,,T1599,Network Boundary Bridging,[],[],,AC-3,mitigates,0
684,,T1599.001,Network Address Translation Traversal,[],[],,AC-3,mitigates,0
685,,T1601,Modify System Image,[],[],,AC-3,mitigates,0
686,,T1601.001,Patch System Image,[],[],,AC-3,mitigates,0
687,,T1601.002,Downgrade System Image,[],[],,AC-3,mitigates,0
688,,T1602,Data from Configuration Repository,[],[],,AC-3,mitigates,0
689,,T1602.001,SNMP (MIB Dump),[],[],,AC-3,mitigates,0
690,,T1602.002,Network Device Configuration Dump,[],[],,AC-3,mitigates,0
691,,T1606,Forge Web Credentials,[],[],,AC-3,mitigates,0
692,,T1606.001,Web Cookies,[],[],,AC-3,mitigates,0
693,,T1606.002,SAML Tokens,[],[],,AC-3,mitigates,0
694,,T1609,Container Administration Command,[],[],,AC-3,mitigates,0
695,,T1610,Deploy Container,[],[],,AC-3,mitigates,0
696,,T1611,Escape to Host,[],[],,AC-3,mitigates,0
697,,T1612,Build Image on Host,[],[],,AC-3,mitigates,0
698,,T1613,Container and Resource Discovery,[],[],,AC-3,mitigates,0
699,,T1619,Cloud Storage Object Discovery,[],[],,AC-3,mitigates,0
700,,T1001,Data Obfuscation,[],[],,AC-4,mitigates,0
701,,T1001.001,Junk Data,[],[],,AC-4,mitigates,0
702,,T1001.002,Steganography,[],[],,AC-4,mitigates,0
703,,T1001.003,Protocol Impersonation,[],[],,AC-4,mitigates,0
704,,T1003,OS Credential Dumping,[],[],,AC-4,mitigates,0
705,,T1003.001,LSASS Memory,[],[],,AC-4,mitigates,0
706,,T1003.005,Cached Domain Credentials,[],[],,AC-4,mitigates,0
707,,T1003.006,DCSync,[],[],,AC-4,mitigates,0
708,,T1008,Fallback Channels,[],[],,AC-4,mitigates,0
709,,T1020.001,Traffic Duplication,[],[],,AC-4,mitigates,0
710,,T1021.001,Remote Desktop Protocol,[],[],,AC-4,mitigates,0
711,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-4,mitigates,0
712,,T1021.003,Distributed Component Object Model,[],[],,AC-4,mitigates,0
713,,T1021.005,VNC,[],[],,AC-4,mitigates,0
714,,T1021.006,Windows Remote Management,[],[],,AC-4,mitigates,0
715,,T1029,Scheduled Transfer,[],[],,AC-4,mitigates,0
716,,T1030,Data Transfer Size Limits,[],[],,AC-4,mitigates,0
717,,T1041,Exfiltration Over C2 Channel,[],[],,AC-4,mitigates,0
718,,T1046,Network Service Scanning,[],[],,AC-4,mitigates,0
719,,T1048,Exfiltration Over Alternative Protocol,[],[],,AC-4,mitigates,0
720,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,AC-4,mitigates,0
721,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AC-4,mitigates,0
722,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AC-4,mitigates,0
723,,T1068,Exploitation for Privilege Escalation,[],[],,AC-4,mitigates,0
724,,T1071,Application Layer Protocol,[],[],,AC-4,mitigates,0
725,,T1071.001,Web Protocols,[],[],,AC-4,mitigates,0
726,,T1071.002,File Transfer Protocols,[],[],,AC-4,mitigates,0
727,,T1071.003,Mail Protocols,[],[],,AC-4,mitigates,0
728,,T1071.004,DNS,[],[],,AC-4,mitigates,0
729,,T1072,Software Deployment Tools,[],[],,AC-4,mitigates,0
730,,T1090,Proxy,[],[],,AC-4,mitigates,0
731,,T1090.001,Internal Proxy,[],[],,AC-4,mitigates,0
732,,T1090.002,External Proxy,[],[],,AC-4,mitigates,0
733,,T1090.003,Multi-hop Proxy,[],[],,AC-4,mitigates,0
734,,T1095,Non-Application Layer Protocol,[],[],,AC-4,mitigates,0
735,,T1098,Account Manipulation,[],[],,AC-4,mitigates,0
736,,T1098.001,Additional Cloud Credentials,[],[],,AC-4,mitigates,0
737,,T1102,Web Service,[],[],,AC-4,mitigates,0
738,,T1102.001,Dead Drop Resolver,[],[],,AC-4,mitigates,0
