,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,score-category,score-value,related-score,metadata_key
74,,T1078.004,Cloud Accounts,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"['Identity', 'Access Management', 'Credentials', 'Network', 'Configuration Management']",,ResourceManager,technique-scores,Protect,Minimal,False,1
75,,T1562.001,Disable or Modify Tools,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"['Identity', 'Access Management', 'Credentials', 'Network', 'Configuration Management']",,ResourceManager,technique-scores,Protect,Partial,False,1
76,,T1562.002,Disable Windows Event Logging,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"['Identity', 'Access Management', 'Credentials', 'Network', 'Configuration Management']",,ResourceManager,technique-scores,Protect,Partial,False,1
77,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1565,Data Manipulation,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,False,1
78,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1040,Network Sniffing,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Protect,Minimal,False,1
79,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1552,Unsecured Credentials,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Protect,Partial,False,1
80,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1110,Brute Force,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Protect,Partial,False,1
81,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1485,Data Destruction,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,False,1
82,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1486,Data Encrypted for Impact,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,False,1
83,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1491,Defacement,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,False,1
84,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1561,Disk Wipe,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,False,1
85,This mapping was scored as significant due to the control’s notable remediation capabilities.,T1490,Inhibit System Recovery,['https://www.actifio.com/solutions/cloud/google/'],['Storage'],,Actifio Go,technique-scores,Respond,Significant,False,1
86,,T1098,Account Manipulation,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
87,,T1098.001,Additional Cloud Credentials,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
88,,T1110,Brute Force,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
89,,T1110.001,Password Guessing,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
90,,T1110.002,Password Cracking,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
91,,T1078,Valid Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,False,1
92,,T1078.004,Cloud Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,False,1
93,,T1078.003,Local Accounts,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,False,1
94,,T1110.003,Password Spraying,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
95,,T1136,Create Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
96,,T1136.003,Cloud Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
97,,T1087,Account Discovery,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,False,1
98,,T1087.004,Cloud Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,False,1
99,,T1580,Cloud Infrastructure Discovery,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,False,1
100,,T1528,Steal Application Access Token,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,False,1
101,,T1550,Use Alternate Authentication Material,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,False,1
102,,T1550.001,Application Access Token,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,False,1
103,,T1562,Impair Defenses,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,False,1
104,,T1562.008,Disable Cloud Logs,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,False,1
105,,T1556,Modify Authentication Process,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Minimal,False,1
106,,T1087.002,Domain Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Partial,False,1
107,,T1098.002,Exchange Email Delegate Permissions,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
108,,T1098.003,Add Office 365 Global Administrator Role,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
109,,T1098.004,SSH Authorized Keys,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
110,,T1136.001,Local Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
111,,T1136.002,Domain Account,['https://cloud.google.com/identity-platform/docs/concepts'],"['Identity', 'Multi-Factor Authentication', 'Passwords', 'Credentials', 'Access Management']",,IdentityPlatform,technique-scores,Protect,Significant,False,1
112,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1552.007,Container API,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Protect,Partial,False,1
113,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1525,Implant Internal Image,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Protect,Partial,False,1
114,"Based on the medium detection coverage for the correlated cyber-attacks, most of the techniques and sub-techniques in this security solution were rated as partial.",T1525,Implant Internal Image,['https://cloud.google.com/anthos-config-management/ '],"['Configuration Management', 'Containers', 'Policy']",,AnthosConfigManagement,technique-scores,Detect,Partial,False,1
