,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
138,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.hacking.variety.Evade Defenses,related-to,action.hacking.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
139,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.malware.variety.Evade Defenses,related-to,action.malware.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
140,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.social.variety.Evade Defenses,related-to,action.social.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
141,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
142,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.hacking.variety.Evade Defenses,related-to,action.hacking.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
143,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.malware.variety.Evade Defenses,related-to,action.malware.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
144,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.social.variety.Evade Defenses,related-to,action.social.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
145,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
146,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.hacking.variety.Evade Defenses,related-to,action.hacking.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
147,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.malware.variety.Evade Defenses,related-to,action.malware.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
148,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.social.variety.Evade Defenses,related-to,action.social.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
149,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
150,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.hacking.variety.Evade Defenses,related-to,action.hacking.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
151,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.malware.variety.Evade Defenses,related-to,action.malware.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
152,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.social.variety.Evade Defenses,related-to,action.social.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
153,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
154,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.hacking.variety.Evade Defenses,related-to,action.hacking.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
155,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.malware.variety.Evade Defenses,related-to,action.malware.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
156,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.malware.variety.Trojan,related-to,action.malware.variety.Trojan,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
157,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.social.variety.Evade Defenses,related-to,action.social.variety.Evade Defenses,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
158,,T1569,System Services,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
159,,T1569.001,System Services: Launchctl,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
160,,T1569.002,System Services: Service Execution,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
161,,T1569.002,System Services: Service Execution,[],[],,action.malware.vector.Direct install,related-to,action.malware.vector.Direct install,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
162,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
163,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.vector.Hypervisor,related-to,action.hacking.vector.Hypervisor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
164,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.vector.Inter-tenant,related-to,action.hacking.vector.Inter-tenant,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
165,,T1578.001,Modify Cloud Computer Infrastructure: Create Snapshot,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
166,,T1578.002,Modify Cloud Computer Infrastructure: Create Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
167,,T1578.003,Modify Cloud Computer Infrastructure: Delete Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
168,,T1578.004,Modify Cloud Computer Infrastructure: Revert Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
169,,T1609,Container Administration Command,[],[],,action.hacking.variety.Abuse of functionality,related-to,action.hacking.variety.Abuse of functionality,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
170,,T1098,Account Manipulation,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
171,,T1098,Account Manipulation,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
172,,T1098,Account Manipulation,[],[],,action.malware.variety.Backdoor,related-to,action.malware.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
173,,T1098,Account Manipulation,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
174,,T1098,Account Manipulation,[],[],,attribute.integrity.variety.Modify privileges,related-to,attribute.integrity.variety.Modify privileges,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
175,,T1037,Boot or Logon Initialization Scripts,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
176,,T1037,Boot or Logon Initialization Scripts,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
177,,T1037,Boot or Logon Initialization Scripts,[],[],,action.malware.variety.Backdoor,related-to,action.malware.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
178,,T1037,Boot or Logon Initialization Scripts,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
179,,T1037,Boot or Logon Initialization Scripts,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
180,,T1554,Compromise Client Software Binary,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
181,,T1554,Compromise Client Software Binary,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
182,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Adminware,related-to,action.malware.variety.Adminware,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
183,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Backdoor,related-to,action.malware.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
184,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
185,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Trojan,related-to,action.malware.variety.Trojan,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
186,,T1136,Create Accounts,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
187,,T1136,Create Accounts,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
188,,T1136,Create Accounts,[],[],,action.malware.variety.Modify data,related-to,action.malware.variety.Modify data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
189,,T1136,Create Accounts,[],[],,attribute.integrity.variety.Created account,related-to,attribute.integrity.variety.Created account,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
190,,T1546,Event Triggered Execution,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
191,,T1546,Event Triggered Execution,[],[],,action.hacking.variety.XML injection,related-to,action.hacking.variety.XML injection,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
192,,T1546,Event Triggered Execution,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
193,,T1546,Event Triggered Execution,[],[],,action.malware.variety.Backdoor,related-to,action.malware.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
194,,T1546,Event Triggered Execution,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
195,,T1546,Event Triggered Execution,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
196,,T1133,External Remote Services,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
197,,T1133,External Remote Services,[],[],,action.hacking.variety.Use of stolen creds,related-to,action.hacking.variety.Use of stolen creds,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
198,,T1133,External Remote Services,[],[],,action.hacking.vector.3rd party desktop,related-to,action.hacking.vector.3rd party desktop,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
199,,T1133,External Remote Services,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
200,,T1133,External Remote Services,[],[],,action.hacking.vector.Desktop sharing software,related-to,action.hacking.vector.Desktop sharing software,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
201,,T1133,External Remote Services,[],[],,action.hacking.vector.VPN,related-to,action.hacking.vector.VPN,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
202,,T1133,External Remote Services,[],[],,action.malware.variety.Backdoor,related-to,action.malware.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
203,,T1133,External Remote Services,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
204,,T1133,External Remote Services,[],[],,action.malware.vector.Remote injection,related-to,action.malware.vector.Remote injection,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
205,,T1133,External Remote Services,[],[],,action.malware.vector.Web application,related-to,action.malware.vector.Web application,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
206,,T1525,Implant Internal Image,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
207,,T1525,Implant Internal Image,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
208,,T1525,Implant Internal Image,[],[],,action.malware.variety.Backdoor,related-to,action.malware.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
209,,T1525,Implant Internal Image,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
210,,T1525,Implant Internal Image,[],[],,action.malware.variety.RAT,related-to,action.malware.variety.RAT,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
211,,T1525,Implant Internal Image,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
212,,T1556,Modify Authentication Process,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
213,,T1556,Modify Authentication Process,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
214,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
215,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify privileges,related-to,attribute.integrity.variety.Modify privileges,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
216,,T1078,Valid Accounts,[],[],,action.hacking.variety.Backdoor,related-to,action.hacking.variety.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
217,,T1078,Valid Accounts,[],[],,action.hacking.variety.Use of stolen creds,related-to,action.hacking.variety.Use of stolen creds,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
218,,T1078,Valid Accounts,[],[],,action.hacking.vector.Backdoor,related-to,action.hacking.vector.Backdoor,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
219,,T1110,Brute Force,[],[],,action.hacking.variety.Brute force,related-to,action.hacking.variety.Brute force,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
220,,T1110,Brute Force,[],[],,action.malware.variety.Brute force,related-to,action.malware.variety.Brute force,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
221,,T1110.001,Brute Force: Password Guessing,[],[],,action.hacking.variety.Brute force,related-to,action.hacking.variety.Brute force,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
222,,T1110.001,Brute Force: Password Guessing,[],[],,action.malware.variety.Brute force,related-to,action.malware.variety.Brute force,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
223,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Brute force,related-to,action.hacking.variety.Brute force,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
224,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Offline cracking,related-to,action.hacking.variety.Offline cracking,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
225,,T1110.002,Brute Force: Password Cracking,[],[],,action.malware.variety.Brute force,related-to,action.malware.variety.Brute force,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
226,,T1110.003,Brute Force: Password Spraying,[],[],,action.hacking.variety.Brute force,related-to,action.hacking.variety.Brute force,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
